
0   5   7	
   0.0000000e+00	   3.3483394e+00	   1.0731954e+00	
   5.5000000e-02	   3.2344578e+00	   1.0962758e+00	
   1.1000000e-01	   3.2265914e+00	   9.9658280e-01	
   1.6500000e-01	   3.2085918e+00	   9.8989926e-01	
   2.2000000e-01	   2.5968185e+00	   6.3121002e-01	
   2.7500000e-01	   2.6500383e+00	   7.3577319e-01	
   3.3000000e-01	   2.8738094e+00	   7.5091058e-01	
   3.8500000e-01	   3.3448722e+00	   9.5539956e-01	
   4.4000000e-01	   3.3176409e+00	   1.1295033e+00	
   4.9500000e-01	   3.3158094e+00	   1.0572350e+00	
   5.5000000e-01	   3.3188113e+00	   1.1983646e+00	
   6.0500000e-01	   3.1537574e+00	   9.3103314e-01	
   6.6000000e-01	   2.9868417e+00	   8.3908975e-01	
   7.1500000e-01	   3.2386048e+00	   9.3752177e-01	
   7.7000000e-01	   3.0957313e+00	   8.7522366e-01	
   8.2500000e-01	   3.1272298e+00	   8.6941791e-01	
   8.8000000e-01	   2.9626870e+00	   7.0024708e-01	
   9.3500000e-01	   2.9024360e+00	   7.3173699e-01	
   9.9000000e-01	   3.2139776e+00	   1.0328490e+00	
   1.0450000e+00	   3.3110871e+00	   1.0739540e+00	
   1.1000000e+00	   3.3296546e+00	   1.0610350e+00	
   1.1550000e+00	   3.6330593e+00	   1.1566126e+00	
   1.2100000e+00	   3.9714693e+00	   1.2712573e+00	
   1.2650000e+00	   3.4062712e+00	   1.1740721e+00	
   1.3200000e+00	   3.3772068e+00	   1.0484982e+00	
   1.3750000e+00	   2.9677127e+00	   1.0427842e+00	
   1.4300000e+00	   3.1596784e+00	   8.6784410e-01	
   1.4850000e+00	   3.3141880e+00	   9.9985337e-01	
   1.5400000e+00	   3.1328676e+00	   7.4815252e-01	
   1.5950000e+00	   2.7768890e+00	   5.8683045e-01	
   1.6500000e+00	   3.4948359e+00	   1.0130471e+00	
   1.7050000e+00	   3.6634616e+00	   1.2295621e+00	
   1.7600000e+00	   3.7746074e+00	   1.1043129e+00	
   1.8150000e+00	   3.7744537e+00	   1.1214620e+00	
   1.8700000e+00	   3.4127866e+00	   1.2067724e+00	
   1.9250000e+00	   4.0639956e+00	   1.3292419e+00	
   1.9800000e+00	   3.2939965e+00	   1.0435978e+00	
   2.0350000e+00	   3.1979280e+00	   8.8116977e-01	
   2.0900000e+00	   3.2174516e+00	   8.9086115e-01	
   2.1450000e+00	   3.1806886e+00	   9.0001781e-01	
   2.2000000e+00	   2.7656123e+00	   6.5839629e-01	
   2.2550000e+00	   2.8366494e+00	   6.1348252e-01	
   2.3100000e+00	   3.0573463e+00	   8.4888446e-01	
   2.3650000e+00	   3.3594709e+00	   1.0379025e+00	
   2.4200000e+00	   3.9078944e+00	   1.0607824e+00	
   2.4750000e+00	   3.3489937e+00	   8.6827811e-01	
   2.5300000e+00	   3.5192304e+00	   1.0361261e+00	
   2.5850000e+00	   3.5359128e+00	   9.6759918e-01	
   2.6400000e+00	   3.3873189e+00	   1.0941988e+00	
   2.6950000e+00	   3.2120821e+00	   8.7408382e-01	
   2.7500000e+00	   3.2685275e+00	   8.0958448e-01	
   2.8050000e+00	   3.1859641e+00	   8.7395978e-01	
   2.8600000e+00	   3.1028355e+00	   6.5692240e-01	
   2.9150000e+00	   3.0936003e+00	   7.4801563e-01	
   2.9700000e+00	   3.4769626e+00	   9.3161211e-01	
   3.0250000e+00	   3.7112050e+00	   1.1237839e+00	
   3.0800000e+00	   3.7446525e+00	   1.0504833e+00	
   3.1350000e+00	   3.5601215e+00	   9.5097534e-01	
   3.1900000e+00	   3.8912436e+00	   1.0168516e+00	
   3.2450000e+00	   3.1120234e+00	   8.2194365e-01	
   3.3000000e+00	   3.5198293e+00	   1.0485258e+00	
   3.3550000e+00	   3.0354283e+00	   7.3358664e-01	
   3.4100000e+00	   3.1488543e+00	   6.6547423e-01	
   3.4650000e+00	   3.1039104e+00	   6.2479071e-01	
   3.5200000e+00	   3.5124249e+00	   8.8211780e-01	
   3.5750000e+00	   3.7136959e+00	   1.0959059e+00	
   3.6300000e+00	   3.4313756e+00	   9.3067349e-01	
   3.6850000e+00	   3.4810805e+00	   7.7032943e-01	
   3.7400000e+00	   3.7247592e+00	   9.1647322e-01	
   3.7950000e+00	   3.6480611e+00	   8.4184013e-01	
   3.8500000e+00	   3.0382867e+00	   6.7522230e-01	
