     2.530	0	0	    0	    0.611734	    0.590982	    0.623331	    1.729000	    1.325246	    1.829404	    2.454414	    2.091554	    2.253910	    0.161593	    0.121920	    0.115511	    1.189441	    0.904097	    1.244068	    2.581979	    2.002747	    1.928588	    1.774777	    1.322805	    1.280079
     2.585	0	0	    0	    0.610208	    0.592508	    0.627298	    1.723507	    1.328603	    1.830930	    2.445869	    2.096132	    2.276188	    0.161593	    0.122835	    0.116121	    1.187915	    0.902876	    1.243763	    2.611582	    2.024414	    1.927062	    1.771115	    1.330129	    1.286793
     2.640	0	0	    0	    0.611734	    0.594644	    0.630961	    1.731441	    1.333791	    1.835508	    2.454414	    2.100710	    2.284123	    0.161593	    0.123445	    0.117037	    1.189441	    0.905623	    1.245289	    2.626841	    2.023499	    1.933776	    1.772335	    1.337453	    1.288624
     2.695	0	0	    0	    0.612955	    0.591287	    0.623636	    1.728084	    1.338369	    1.843748	    2.461128	    2.090944	    2.236820	    0.161898	    0.123751	    0.115816	    1.190661	    0.908064	    1.249866	    2.593271	    2.012207	    1.925231	    1.773861	    1.326162	    1.285267
     2.750	0	0	    0	    0.605325	    0.584573	    0.618448	    1.724422	    1.318532	    1.821775	    2.430304	    2.079957	    2.228580	    0.160372	    0.121920	    0.113680	    1.179675	    0.896773	    1.232471	    2.575570	    2.004883	    1.881895	    1.753109	    1.311208	    1.266346
     2.805	0	0	    0	    0.601358	    0.583352	    0.616617	    1.714656	    1.311208	    1.809567	    2.421759	    2.056458	    2.203555	    0.160067	    0.121309	    0.113985	    1.178759	    0.888228	    1.224842	    2.576181	    1.996948	    1.885863	    1.747005	    1.306020	    1.257191
     2.860	0	0	    0	    0.599222	    0.581827	    0.612955	    1.714046	    1.312734	    1.806821	    2.407721	    2.042725	    2.207828	    0.158541	    0.120394	    0.113680	    1.175402	    0.889448	    1.221180	    2.553292	    1.976806	    1.889830	    1.739071	    1.294423	    1.253529
     2.915	0	0	    0	    0.601968	    0.581521	    0.611429	    1.704280	    1.309987	    1.799802	    2.430915	    2.053712	    2.216373	    0.159457	    0.120699	    0.113985	    1.166247	    0.887312	    1.216602	    2.549935	    1.982300	    1.891356	    1.740291	    1.296864	    1.258717
     2.970	0	0	    0	    0.604715	    0.581521	    0.614481	    1.711604	    1.308461	    1.804685	    2.436103	    2.054627	    2.214542	    0.159762	    0.120699	    0.113985	    1.173877	    0.891279	    1.223621	    2.538338	    1.977111	    1.880064	    1.746700	    1.304494	    1.253223
     3.025	0	0	    0	    0.600748	    0.581827	    0.616312	    1.709468	    1.311208	    1.805295	    2.422065	    2.061341	    2.229496	    0.160067	    0.121309	    0.114290	    1.174487	    0.892195	    1.223621	    2.570993	    1.989014	    1.885252	    1.749142	    1.303883	    1.254749
     3.080	0	0	    0	    0.606851	    0.584878	    0.618753	    1.713130	    1.312123	    1.802853	    2.440986	    2.078737	    2.233158	    0.159457	    0.121920	    0.114595	    1.182422	    0.898299	    1.224231	    2.547799	    1.997253	    1.900511	    1.745785	    1.310292	    1.259327
     3.135	0	0	    0	    0.608682	    0.586099	    0.616617	    1.709468	    1.310903	    1.816892	    2.465400	    2.086061	    2.243534	    0.160372	    0.121309	    0.115206	    1.182116	    0.894026	    1.235523	    2.574655	    2.000305	    1.919432	    1.757076	    1.309377	    1.270619
     3.190	0	0	    0	    0.608377	    0.588846	    0.620584	    1.716487	    1.319448	    1.815366	    2.455940	    2.074159	    2.249027	    0.160372	    0.122835	    0.114900	    1.186084	    0.897993	    1.234607	    2.585641	    1.989929	    1.901732	    1.764401	    1.314260	    1.271534
     3.245	0	0	    0	    0.608682	    0.590066	    0.621500	    1.725948	    1.317922	    1.818418	    2.474861	    2.104372	    2.256962	    0.160983	    0.121920	    0.115816	    1.189136	    0.897688	    1.235828	    2.581979	    2.023804	    1.920043	    1.765621	    1.317311	    1.276112
     3.300	0	0	    0	    0.610819	    0.590372	    0.623941	    1.721065	    1.322499	    1.826658	    2.480964	    2.093996	    2.239872	    0.160372	    0.123140	    0.117037	    1.190356	    0.902571	    1.241627	    2.570687	    2.009766	    1.920348	    1.768673	    1.325246	    1.280995
     3.355	0	0	    0	    0.613260	    0.588540	    0.623026	    1.726558	    1.326772	    1.832761	    2.474861	    2.091859	    2.259098	    0.160983	    0.122225	    0.115816	    1.188525	    0.908370	    1.244678	    2.592355	    2.008545	    1.922789	    1.779049	    1.324636	    1.290761
     3.410	0	0	    0	    0.615091	    0.593118	    0.631266	    1.733577	    1.331044	    1.837339	    2.473945	    2.133974	    2.277104	    0.161898	    0.123445	    0.115816	    1.191882	    0.905623	    1.243153	    2.620127	    2.040589	    1.931029	    1.782712	    1.333791	    1.285573
     3.465	0	0	    0	    0.616007	    0.596475	    0.630350	    1.734798	    1.331350	    1.839780	    2.499580	    2.104677	    2.280156	    0.162814	    0.122530	    0.116121	    1.192798	    0.904097	    1.244984	    2.625620	    2.046387	    1.942016	    1.787900	    1.339590	    1.293812
     3.520	0	0	    0	    0.608988	    0.588846	    0.620890	    1.738766	    1.335012	    1.837034	    2.460212	    2.096437	    2.252079	    0.160983	    0.123140	    0.115206	    1.196460	    0.905928	    1.243153	    2.595102	    2.016480	    1.924315	    1.768673	    1.323415	    1.277638
     3.575	0	0	    0	    0.605936	    0.585183	    0.616617	    1.720760	    1.320974	    1.822385	    2.447700	    2.079042	    2.233768	    0.160678	    0.121614	    0.113985	    1.183948	    0.898604	    1.232471	    2.569467	    1.989014	    1.918822	    1.757992	    1.307546	    1.266957
     3.630	0	0	    0	    0.604715	    0.584573	    0.616007	    1.721370	    1.317311	    1.810178	    2.430610	    2.072938	    2.221561	    0.160678	    0.120699	    0.114290	    1.175708	    0.891585	    1.221790	    2.573129	    2.003052	    1.879149	    1.756466	    1.305715	    1.264515
     3.685	0	0	    0	    0.602579	    0.582132	    0.614176	    1.710994	    1.313649	    1.803159	    2.439155	    2.063172	    2.220951	    0.160067	    0.121004	    0.113985	    1.172045	    0.893111	    1.218738	    2.563973	    1.974060	    1.899596	    1.746395	    1.302052	    1.261158
     3.740	0	0	    0	    0.604105	    0.584573	    0.615396	    1.714351	    1.316091	    1.809873	    2.435798	    2.054322	    2.227054	    0.160678	    0.121309	    0.114595	    1.178149	    0.893416	    1.224231	    2.553597	    1.981689	    1.904173	    1.752499	    1.306325	    1.259632
     3.795	0	0	    0	    0.606546	    0.581521	    0.616922	    1.714961	    1.315175	    1.813230	    2.433051	    2.043030	    2.222782	    0.160067	    0.121920	    0.114595	    1.180285	    0.897383	    1.223926	    2.556954	    1.969177	    1.885863	    1.750362	    1.303273	    1.264820
     3.850	0	0	    0	    0.606546	    0.586099	    0.618753	    1.718013	    1.307240	    1.808652	    2.437934	    2.064393	    2.236210	    0.160983	    0.122225	    0.114290	    1.181506	    0.891890	    1.222705	    2.563973	    1.977417	    1.881895	    1.757382	    1.307240	    1.262989
     3.905	0	0	    0	    0.606851	    0.586709	    0.621805	    1.719844	    1.320058	    1.817197	    2.448005	    2.074464	    2.244755	    0.160678	    0.121920	    0.115206	    1.187304	    0.897078	    1.226368	    2.584726	    2.000610	    1.891966	    1.760433	    1.313954	    1.268482
     3.960	0	0	    0	    0.608072	    0.587320	    0.620279	    1.724727	    1.323110	    1.822690	    2.458686	    2.083619	    2.258488	    0.161593	    0.122225	    0.115206	    1.190967	    0.901656	    1.236439	    2.592050	    2.010681	    1.909667	    1.764401	    1.313954	    1.273365
     4.015	0	0	    0	    0.609903	    0.590677	    0.624247	    1.729000	    1.325551	    1.828183	    2.465400	    2.101320	    2.251774	    0.161898	    0.122225	    0.115816	    1.193103	    0.905013	    1.241321	    2.598459	    1.998474	    1.907225	    1.770199	    1.320058	    1.271534
     4.070	0	0	    0	    0.613260	    0.591897	    0.625467	    1.726558	    1.325551	    1.823911	    2.471504	    2.113527	    2.268254	    0.161288	    0.122835	    0.116121	    1.187915	    0.902876	    1.241016	    2.621042	    2.008240	    1.920958	    1.774472	    1.321584	    1.276112
     4.125	0	0	    0	    0.614786	    0.591592	    0.628824	    1.736019	    1.331350	    1.832151	    2.473640	    2.106508	    2.277104	    0.162814	    0.122835	    0.116426	    1.195850	    0.903792	    1.241016	    2.607614	    2.022278	    1.933776	    1.777523	    1.325856	    1.282521
     4.180	0	0	    0	    0.616312	    0.592203	    0.630655	    1.737850	    1.336538	    1.841001	    2.485237	    2.111391	    2.276188	    0.162814	    0.123445	    0.116732	    1.197070	    0.910506	    1.247120	    2.623484	    2.037537	    1.936828	    1.783932	    1.334401	    1.288930
     4.235	0	0	    0	    0.612039	    0.589456	    0.623026	    1.735103	    1.335317	    1.840391	    2.488594	    2.109560	    2.263981	    0.161288	    0.122225	    0.116426	    1.196460	    0.909895	    1.242847	    2.606699	    2.031128	    1.934997	    1.772335	    1.318227	    1.279774
     4.290	0	0	    0	    0.604105	    0.586099	    0.619669	    1.728695	    1.318532	    1.825437	    2.462959	    2.097047	    2.256962	    0.162203	    0.122225	    0.115206	    1.186694	    0.894942	    1.237049	    2.608225	    2.015869	    1.918212	    1.761959	    1.310597	    1.261769
     4.345	0	0	    0	    0.603799	    0.586709	    0.617227	    1.723507	    1.320058	    1.815671	    2.438239	    2.081178	    2.235599	    0.160983	    0.121920	    0.113985	    1.180896	    0.895552	    1.225452	    2.581369	    1.996033	    1.917601	    1.750973	    1.308461	    1.261463
     4.400	0	0	    0	    0.606546	    0.583352	    0.618143	    1.715572	    1.319142	    1.811093	    2.456855	    2.087892	    2.245365	    0.160067	    0.121614	    0.113680	    1.175708	    0.895857	    1.220264	    2.574044	    1.981689	    1.925536	    1.753414	    1.300832	    1.261769
     4.455	0	0	    0	    0.608377	    0.585183	    0.616922	    1.712520	    1.317617	    1.819028	    2.462654	    2.095521	    2.247807	    0.160678	    0.121309	    0.114595	    1.179675	    0.893721	    1.225147	    2.595102	    1.980774	    1.916686	    1.750362	    1.306020	    1.259022
     4.510	0	0	    0	    0.607767	    0.584573	    0.620279	    1.721981	    1.321279	    1.819333	    2.453498	    2.092470	    2.252384	    0.160983	    0.121920	    0.113985	    1.181506	    0.894942	    1.232166	    2.600290	    2.011902	    1.908751	    1.757687	    1.308461	    1.256580
     4.565	0	0	    0	    0.606241	    0.585489	    0.620279	    1.718318	    1.319448	    1.812619	    2.476081	    2.095827	    2.277714	    0.160983	    0.121920	    0.115206	    1.186084	    0.900435	    1.226368	    2.574655	    1.998779	    1.912108	    1.757992	    1.317006	    1.263905
     4.620	0	0	    0	    0.609903	    0.589761	    0.619364	    1.720150	    1.323110	    1.823301	    2.466316	    2.087587	    2.248417	    0.161288	    0.122530	    0.115206	    1.188830	    0.897383	    1.231250	    2.579538	    1.993896	    1.920043	    1.763485	    1.315175	    1.275807
     4.675	0	0	    0	    0.610208	    0.590066	    0.623636	    1.728389	    1.324025	    1.826963	    2.473335	    2.113832	    2.276799	    0.161593	    0.122530	    0.115206	    1.192798	    0.901045	    1.235828	    2.608225	    2.013123	    1.919432	    1.771115	    1.315480	    1.275807
     4.730	0	0	    0	    0.612650	    0.593118	    0.623636	    1.730831	    1.328298	    1.833066	    2.495003	    2.113222	    2.261540	    0.162203	    0.121920	    0.115816	    1.190051	    0.904402	    1.242542	    2.625315	    2.025635	    1.925231	    1.778439	    1.318532	    1.282216
     4.785	0	0	    0	    0.614176	    0.592203	    0.627298	    1.732967	    1.334096	    1.835508	    2.479133	    2.121157	    2.283818	    0.162203	    0.122530	    0.117037	    1.196765	    0.905623	    1.238575	    2.621653	    2.039673	    1.938354	    1.786984	    1.327687	    1.290761
     4.840	0	0	    0	    0.616617	    0.592203	    0.628519	    1.733272	    1.335927	    1.844053	    2.491951	    2.122377	    2.279545	    0.161898	    0.123751	    0.116732	    1.198291	    0.907454	    1.245289	    2.636606	    2.036316	    1.947814	    1.785763	    1.332265	    1.292897
     4.895	0	0	    0	    0.617227	    0.595560	    0.630655	    1.737240	    1.341115	    1.845579	    2.503243	    2.103761	    2.285649	    0.163119	    0.124056	    0.116732	    1.193408	    0.909285	    1.243763	    2.642405	    2.045167	    1.961242	    1.791867	    1.339590	    1.291066
     4.950	0	0	    0	    0.618143	    0.598306	    0.634318	    1.749142	    1.342641	    1.851987	    2.511177	    2.116579	    2.312810	    0.163729	    0.123751	    0.117037	    1.201953	    0.912032	    1.253529	    2.638437	    2.045777	    1.970703	    1.798581	    1.342031	    1.298695
     5.005	0	0	    0	    0.609903	    0.590982	    0.622110	    1.746395	    1.338064	    1.843137	    2.467842	    2.112612	    2.273442	    0.161898	    0.123751	    0.115511	    1.200427	    0.904402	    1.243458	    2.625315	    2.041199	    1.928893	    1.782406	    1.329824	    1.278248
     5.060	0	0	    0	    0.605936	    0.585183	    0.618143	    1.732967	    1.324331	    1.829404	    2.451057	    2.099794	    2.245060	    0.160678	    0.121920	    0.115206	    1.189441	    0.897688	    1.232776	    2.581369	    2.020447	    1.928283	    1.765621	    1.315785	    1.269398
     5.115	0	0	    0	    0.606241	    0.583047	    0.618448	    1.724422	    1.324331	    1.827878	    2.445563	    2.087587	    2.246891	    0.160372	    0.121309	    0.114290	    1.181201	    0.895247	    1.227283	    2.581369	    1.993286	    1.896849	    1.752804	    1.303883	    1.259937
     5.170	0	0	    0	    0.606241	    0.584878	    0.615091	    1.724422	    1.320058	    1.814450	    2.453193	    2.073243	    2.211795	    0.161593	    0.121614	    0.114290	    1.180591	    0.890974	    1.216907	    2.583200	    1.997253	    1.895018	    1.758297	    1.302052	    1.259327
     5.225	0	0	    0	    0.604715	    0.582742	    0.620584	    1.723812	    1.321279	    1.812619	    2.462043	    2.067445	    2.240482	    0.161288	    0.121309	    0.113985	    1.181506	    0.894026	    1.222400	    2.570382	    1.987488	    1.888609	    1.754025	    1.298695	    1.261463
     5.280	0	0	    0	    0.606546	    0.583352	    0.618143	    1.723507	    1.326467	    1.822385	    2.465095	    2.068360	    2.232547	    0.160983	    0.121920	    0.113985	    1.186999	    0.897993	    1.224231	    2.596933	    1.991760	    1.902953	    1.755550	    1.310292	    1.259022
     5.335	0	0	    0	    0.609293	    0.585489	    0.619059	    1.719844	    1.323110	    1.824826	    2.455024	    2.083314	    2.241703	    0.162203	    0.121920	    0.114900	    1.184253	    0.897383	    1.233387	    2.592660	    2.001831	    1.919127	    1.760739	    1.310903	    1.264210
     5.390	0	0	    0	    0.609293	    0.588846	    0.621805	    1.729000	    1.324025	    1.820554	    2.459297	    2.107118	    2.247501	    0.161288	    0.121614	    0.115206	    1.189746	    0.901350	    1.230335	    2.595712	    2.000610	    1.909056	    1.767758	    1.310903	    1.268177
     5.445	0	0	    0	    0.608377	    0.588540	    0.621195	    1.738766	    1.331655	    1.832456	    2.469062	    2.107424	    2.252689	    0.160983	    0.123140	    0.115511	    1.193713	    0.901656	    1.232471	    2.599680	    2.029908	    1.913634	    1.775082	    1.318837	    1.270619
     5.500	0	0	    0	    0.612039	    0.589151	    0.626383	    1.736324	    1.331044	    1.832456	    2.477607	    2.100710	    2.278325	    0.161898	    0.123445	    0.116121	    1.194629	    0.901350	    1.237964	    2.604562	    2.023499	    1.916991	    1.776608	    1.321889	    1.275196
