     0.000	0	0	    0	    0.944076	    0.822919	    0.764630	    1.785763	    1.429313	    1.448539	    1.639582	    1.209277	    1.282826	    0.323644	    0.238804	    0.223239	    0.991379	    0.715801	    0.787518	    1.545892	    1.020371	    0.958419	    1.648432	    1.183032	    1.076829
     0.055	0	0	    0	    0.943465	    0.825360	    0.763409	    1.786679	    1.430533	    1.451286	    1.643244	    1.197986	    1.287709	    0.323339	    0.239719	    0.223850	    0.993515	    0.717632	    0.789960	    1.556878	    1.016709	    0.958724	    1.654841	    1.187304	    1.076524
     0.110	0	0	    0	    0.948043	    0.826581	    0.764019	    1.787289	    1.434195	    1.455863	    1.660334	    1.199512	    1.293507	    0.326696	    0.241245	    0.224765	    0.991073	    0.721904	    0.794537	    1.554131	    1.014267	    0.965133	    1.665522	    1.193408	    1.081407
     0.165	0	0	    0	    0.948348	    0.833600	    0.768292	    1.797971	    1.436637	    1.460746	    1.656672	    1.224842	    1.291371	    0.328527	    0.242161	    0.224460	    0.994430	    0.721904	    0.796368	    1.573968	    1.026780	    0.978256	    1.668879	    1.198291	    1.089647
     0.220	0	0	    0	    0.947127	    0.832990	    0.769512	    1.800412	    1.439384	    1.464103	    1.660334	    1.231861	    1.302663	    0.327611	    0.242771	    0.226291	    0.998093	    0.722515	    0.798505	    1.578851	    1.036240	    0.980087	    1.674678	    1.204395	    1.094224
     0.275	0	0	    0	    0.951400	    0.836042	    0.773480	    1.804990	    1.445182	    1.465934	    1.663996	    1.228809	    1.300832	    0.327611	    0.241245	    0.227207	    1.001144	    0.726787	    0.800641	    1.588617	    1.033799	    0.989853	    1.679561	    1.207446	    1.100633
     0.330	0	0	    0	    0.951400	    0.837568	    0.775616	    1.807126	    1.451896	    1.476616	    1.663081	    1.243153	    1.315175	    0.327306	    0.243076	    0.226902	    1.006027	    0.729839	    0.807355	    1.607538	    1.038682	    0.995651	    1.686885	    1.214466	    1.104906
     0.385	0	0	    0	    0.949569	    0.825666	    0.763714	    1.800412	    1.444266	    1.461662	    1.658503	    1.214466	    1.290150	    0.324559	    0.238499	    0.223850	    0.998093	    0.725872	    0.800946	    1.570611	    1.017014	    0.964218	    1.663691	    1.191882	    1.080797
     0.440	0	0	    0	    0.941634	    0.828412	    0.762493	    1.785458	    1.427481	    1.449454	    1.645075	    1.202564	    1.274281	    0.319371	    0.237278	    0.218967	    0.986496	    0.712139	    0.789654	    1.543755	    1.004501	    0.950484	    1.646906	    1.183337	    1.070420
     0.495	0	0	    0	    0.942550	    0.823224	    0.760967	    1.787289	    1.429923	    1.449760	    1.648432	    1.215076	    1.284047	    0.319371	    0.235447	    0.220188	    0.990158	    0.714580	    0.789044	    1.545281	    1.012131	    0.963912	    1.641718	    1.181811	    1.072862
     0.550	0	0	    0	    0.943465	    0.823835	    0.761273	    1.786679	    1.427787	    1.447318	    1.642939	    1.210498	    1.277333	    0.319371	    0.236973	    0.220798	    0.986496	    0.717327	    0.786908	    1.541314	    1.009995	    0.963302	    1.644160	    1.180896	    1.072557
     0.605	0	0	    0	    0.944381	    0.826886	    0.762188	    1.788205	    1.428092	    1.446098	    1.659419	    1.210498	    1.290455	    0.322118	    0.237888	    0.220798	    0.991684	    0.717021	    0.788434	    1.548333	    1.014572	    0.967575	    1.649042	    1.185779	    1.075914
     0.660	0	0	    0	    0.944076	    0.826581	    0.763714	    1.783627	    1.429007	    1.449149	    1.657282	    1.220874	    1.288624	    0.324559	    0.238499	    0.222934	    0.988937	    0.715801	    0.789044	    1.558709	    1.014878	    0.957198	    1.660334	    1.186389	    1.080491
