     0.000	0	0	    0	    0.885786	    0.798810	    0.808576	    1.732052	    1.166247	    1.705806	    0.544289	    0.408789	    0.464332	    0.183566	    0.138705	    0.131075	    0.499733	    0.335546	    0.459144	    1.302968	    0.889754	    0.861982	    1.608148	    1.177844	    1.142443
     0.055	0	0	    0	    0.884565	    0.795148	    0.813153	    1.731136	    1.170214	    1.708248	    0.539101	    0.406958	    0.468299	    0.185092	    0.140536	    0.130465	    0.497902	    0.335241	    0.457923	    1.300526	    0.899214	    0.858930	    1.608759	    1.181811	    1.144884
     0.110	0	0	    0	    0.888838	    0.798199	    0.810712	    1.738155	    1.172961	    1.707942	    0.547341	    0.411536	    0.469825	    0.185397	    0.139620	    0.130465	    0.499428	    0.336461	    0.459144	    1.318227	    0.899825	    0.859846	    1.611200	    1.179980	    1.147631
     0.165	0	0	    0	    0.890364	    0.797894	    0.814679	    1.737850	    1.176623	    1.707027	    0.540932	    0.412146	    0.463722	    0.184176	    0.141146	    0.131991	    0.501564	    0.338598	    0.459144	    1.306325	    0.900740	    0.860761	    1.608759	    1.185168	    1.155261
     0.220	0	0	    0	    0.895552	    0.802472	    0.815900	    1.738155	    1.175708	    1.713130	    0.544289	    0.415503	    0.467689	    0.184787	    0.141451	    0.131991	    0.500343	    0.341039	    0.460975	    1.323110	    0.899214	    0.864424	    1.620966	    1.188220	    1.150683
     0.275	0	0	    0	    0.894636	    0.804913	    0.820172	    1.747311	    1.181201	    1.718013	    0.542458	    0.413062	    0.472267	    0.187533	    0.141451	    0.132906	    0.502480	    0.340429	    0.462501	    1.322805	    0.915084	    0.857404	    1.625238	    1.194324	    1.156481
     0.330	0	0	    0	    0.897993	    0.806744	    0.822004	    1.750973	    1.181506	    1.717403	    0.553750	    0.415503	    0.470130	    0.185397	    0.141146	    0.132906	    0.506142	    0.341344	    0.464332	    1.321584	    0.909895	    0.863813	    1.625849	    1.196155	    1.158923
     0.385	0	0	    0	    0.900740	    0.809796	    0.825055	    1.751278	    1.183337	    1.728389	    0.548562	    0.413062	    0.469215	    0.186618	    0.141146	    0.132906	    0.504005	    0.341344	    0.464637	    1.323110	    0.916304	    0.872358	    1.628595	    1.205310	    1.168383
     0.440	0	0	    0	    0.898604	    0.812848	    0.822919	    1.757076	    1.188830	    1.735714	    0.552529	    0.417334	    0.469520	    0.187533	    0.141756	    0.133516	    0.505531	    0.343175	    0.470436	    1.332265	    0.907149	    0.876631	    1.638666	    1.202564	    1.169604
     0.495	0	0	    0	    0.893721	    0.804303	    0.818036	    1.757992	    1.184863	    1.727779	    0.544900	    0.416724	    0.470130	    0.186923	    0.141146	    0.131685	    0.506447	    0.340429	    0.467079	    1.321889	    0.903792	    0.874189	    1.624323	    1.191882	    1.152209
     0.550	0	0	    0	    0.889143	    0.797894	    0.813458	    1.742428	    1.178149	    1.706111	    0.541848	    0.408179	    0.468605	    0.184176	    0.140536	    0.130770	    0.499733	    0.336767	    0.455482	    1.313344	    0.901350	    0.861677	    1.613642	    1.185779	    1.148852
     0.605	0	0	    0	    0.889448	    0.797284	    0.810407	    1.736019	    1.174487	    1.705501	    0.544594	    0.407568	    0.465553	    0.184176	    0.139925	    0.131075	    0.497292	    0.335546	    0.457008	    1.309377	    0.893416	    0.856489	    1.611200	    1.183032	    1.150378
     0.660	0	0	    0	    0.888533	    0.798505	    0.817731	    1.727169	    1.170520	    1.712520	    0.540932	    0.406348	    0.469215	    0.184482	    0.140230	    0.130465	    0.496986	    0.336461	    0.458839	    1.313954	    0.891585	    0.860761	    1.614557	    1.187610	    1.148241
     0.715	0	0	    0	    0.891890	    0.800031	    0.814374	    1.739071	    1.168994	    1.708553	    0.545510	    0.409400	    0.467384	    0.186007	    0.139925	    0.131075	    0.499123	    0.335546	    0.457313	    1.315175	    0.898299	    0.854658	    1.615473	    1.190356	    1.153735
     0.770	0	0	    0	    0.890059	    0.800336	    0.814984	    1.742123	    1.171740	    1.710384	    0.541543	    0.412146	    0.467079	    0.185092	    0.140841	    0.131380	    0.501869	    0.337377	    0.459754	    1.308156	    0.910811	    0.864424	    1.611810	    1.188830	    1.152514
     0.825	0	0	    0	    0.891585	    0.799420	    0.817731	    1.736324	    1.174182	    1.716182	    0.546426	    0.410925	    0.468910	    0.186618	    0.140536	    0.132296	    0.498512	    0.338903	    0.461891	    1.320668	    0.901045	    0.866865	    1.620050	    1.187304	    1.157397
     0.880	0	0	    0	    0.895552	    0.804608	    0.819257	    1.745480	    1.178454	    1.719844	    0.547341	    0.418250	    0.475929	    0.186923	    0.142061	    0.131991	    0.503395	    0.340124	    0.463111	    1.329213	    0.908980	    0.868696	    1.626154	    1.193103	    1.161059
     0.935	0	0	    0	    0.897383	    0.806744	    0.824140	    1.744869	    1.181201	    1.723201	    0.546426	    0.410620	    0.469825	    0.187228	    0.141756	    0.132906	    0.503395	    0.342870	    0.463416	    1.327993	    0.902571	    0.868696	    1.625849	    1.196155	    1.165637
     0.990	0	0	    0	    0.900130	    0.806744	    0.827497	    1.755856	    1.181201	    1.722286	    0.552224	    0.416114	    0.475319	    0.186923	    0.142061	    0.133822	    0.505837	    0.341344	    0.463722	    1.327687	    0.910811	    0.875410	    1.635309	    1.203174	    1.173571
     1.045	0	0	    0	    0.900740	    0.812848	    0.829938	    1.747921	    1.190356	    1.733883	    0.554971	    0.416114	    0.473182	    0.187839	    0.142672	    0.133516	    0.505531	    0.344701	    0.467994	    1.327077	    0.918135	    0.879072	    1.635004	    1.211414	    1.174182
     1.100	0	0	    0	    0.901045	    0.810101	    0.823529	    1.758907	    1.189441	    1.732967	    0.549172	    0.413062	    0.468910	    0.186923	    0.142672	    0.133211	    0.507057	    0.343481	    0.468605	    1.331655	    0.912337	    0.867170	    1.640803	    1.201038	    1.165637
     1.155	0	0	    0	    0.892195	    0.799115	    0.812238	    1.750973	    1.177844	    1.716793	    0.545205	    0.414588	    0.467384	    0.185397	    0.139925	    0.130770	    0.502785	    0.339208	    0.459144	    1.313344	    0.903487	    0.862593	    1.614252	    1.189441	    1.154040
     1.210	0	0	    0	    0.884565	    0.797589	    0.811017	    1.743954	    1.172961	    1.711910	    0.541543	    0.410925	    0.461891	    0.185092	    0.139620	    0.130770	    0.501564	    0.336461	    0.458839	    1.315480	    0.903792	    0.864729	    1.612726	    1.188220	    1.154955
     1.265	0	0	    0	    0.884565	    0.793317	    0.810407	    1.737240	    1.170214	    1.711299	    0.540932	    0.406043	    0.468299	    0.184482	    0.139010	    0.130465	    0.497902	    0.335241	    0.458839	    1.306325	    0.895857	    0.855268	    1.611505	    1.180591	    1.150378
     1.320	0	0	    0	    0.892195	    0.800641	    0.812543	    1.737850	    1.169909	    1.714656	    0.543984	    0.412451	    0.469825	    0.185397	    0.139620	    0.130770	    0.496681	    0.336767	    0.457923	    1.310597	    0.888228	    0.856489	    1.621576	    1.185168	    1.151293
     1.375	0	0	    0	    0.890364	    0.796063	    0.814679	    1.740902	    1.174182	    1.713436	    0.537881	    0.408484	    0.465248	    0.185397	    0.140536	    0.131380	    0.497597	    0.336156	    0.458839	    1.315175	    0.902571	    0.860456	    1.616083	    1.188525	    1.153735
     1.430	0	0	    0	    0.890974	    0.803388	    0.815595	    1.741817	    1.176623	    1.711604	    0.544289	    0.410925	    0.470436	    0.185397	    0.141146	    0.131685	    0.500038	    0.336461	    0.458839	    1.312123	    0.896162	    0.858320	    1.621881	    1.193103	    1.152209
     1.485	0	0	    0	    0.894942	    0.803693	    0.816510	    1.738766	    1.177539	    1.710994	    0.545510	    0.414588	    0.466468	    0.186313	    0.141146	    0.132601	    0.498207	    0.339818	    0.460365	    1.311513	    0.901350	    0.864118	    1.618219	    1.192187	    1.158312
     1.540	0	0	    0	    0.897078	    0.805219	    0.819257	    1.743343	    1.180896	    1.720455	    0.549172	    0.413062	    0.468910	    0.186313	    0.141451	    0.132601	    0.502785	    0.339513	    0.461585	    1.322805	    0.903792	    0.862593	    1.627375	    1.197681	    1.164111
     1.595	0	0	    0	    0.897688	    0.807965	    0.824140	    1.752804	    1.180591	    1.723812	    0.547646	    0.414893	    0.475013	    0.187839	    0.142367	    0.132296	    0.505226	    0.339513	    0.463111	    1.330434	    0.911116	    0.869917	    1.633173	    1.202564	    1.163806
     1.650	0	0	    0	    0.897078	    0.807965	    0.827192	    1.754330	    1.187610	    1.728389	    0.546426	    0.410925	    0.473793	    0.186618	    0.142061	    0.133822	    0.507362	    0.339818	    0.464027	    1.324636	    0.911421	    0.874495	    1.638361	    1.206531	    1.175097
     1.705	0	0	    0	    0.903487	    0.812848	    0.829633	    1.751278	    1.190051	    1.728389	    0.552529	    0.415808	    0.478065	    0.188144	    0.142061	    0.134127	    0.504005	    0.343481	    0.464332	    1.340810	    0.917525	    0.880598	    1.647211	    1.212024	    1.183948
     1.760	0	0	    0	    0.901350	    0.804608	    0.820478	    1.753719	    1.190051	    1.732662	    0.548257	    0.411841	    0.470436	    0.187839	    0.141756	    0.132601	    0.507362	    0.342260	    0.466773	    1.333791	    0.908370	    0.872663	    1.639887	    1.204089	    1.168688
     1.815	0	0	    0	    0.888533	    0.797284	    0.811627	    1.748531	    1.177844	    1.714656	    0.543069	    0.408789	    0.464332	    0.185397	    0.139010	    0.131075	    0.502480	    0.339208	    0.456703	    1.314870	    0.897383	    0.851911	    1.624933	    1.189746	    1.153735
     1.870	0	0	    0	    0.885481	    0.795148	    0.809796	    1.742123	    1.170825	    1.698177	    0.540017	    0.408789	    0.460365	    0.184176	    0.139620	    0.130159	    0.498512	    0.334020	    0.454566	    1.306630	    0.896468	    0.846418	    1.616083	    1.187304	    1.150378
