     0.000	0	0	    0	    0.768292	    0.694743	    0.680705	    1.844968	    1.335927	    1.794003	    1.263905	    0.970932	    1.049668	    0.318761	    0.245518	    0.229343	    1.310597	    1.051804	    1.138170	    1.466239	    1.008469	    0.925154	    1.644160	    1.216297	    1.129320
     0.055	0	0	    0	    0.769818	    0.695659	    0.685588	    1.846799	    1.336843	    1.793698	    1.271839	    0.969100	    1.053025	    0.319982	    0.248569	    0.230259	    1.315785	    1.055772	    1.136034	    1.461357	    1.019150	    0.931563	    1.649653	    1.224231	    1.133288
     0.110	0	0	    0	    0.772564	    0.695048	    0.687114	    1.856260	    1.340200	    1.801938	    1.273060	    0.977646	    1.049668	    0.321813	    0.248569	    0.230259	    1.318227	    1.060960	    1.147326	    1.471427	    1.019150	    0.931563	    1.656672	    1.222400	    1.134203
     0.165	0	0	    0	    0.772564	    0.698711	    0.690166	    1.863279	    1.343557	    1.798886	    1.276722	    0.980087	    1.060044	    0.322118	    0.250095	    0.230869	    1.324941	    1.065232	    1.148547	    1.490043	    1.019760	    0.936141	    1.659113	    1.233692	    1.143664
     0.220	0	0	    0	    0.774701	    0.699321	    0.691997	    1.871214	    1.349355	    1.812619	    1.293507	    0.990768	    1.068894	    0.323339	    0.251621	    0.231785	    1.329213	    1.067063	    1.154040	    1.488823	    1.041123	    0.948348	    1.667048	    1.235828	    1.149462
     0.275	0	0	    0	    0.778973	    0.703593	    0.693523	    1.869688	    1.352712	    1.818418	    1.288319	    0.989853	    1.070115	    0.321202	    0.249485	    0.233616	    1.329824	    1.068589	    1.156176	    1.480888	    1.028916	    0.952621	    1.665522	    1.241321	    1.155566
     0.330	0	0	    0	    0.779278	    0.709392	    0.695659	    1.875181	    1.353628	    1.818723	    1.291371	    0.999924	    1.075303	    0.324559	    0.251926	    0.234226	    1.330434	    1.072557	    1.156786	    1.508659	    1.033799	    0.952621	    1.675898	    1.246509	    1.163195
     0.385	0	0	    0	    0.782025	    0.711528	    0.695048	    1.872435	    1.358206	    1.819638	    1.302052	    0.996567	    1.076524	    0.326696	    0.252537	    0.234531	    1.332265	    1.076524	    1.162585	    1.512932	    1.045090	    0.962081	    1.692988	    1.257191	    1.166857
     0.440	0	0	    0	    0.773785	    0.698405	    0.688945	    1.878233	    1.353017	    1.813230	    1.279164	    0.986801	    1.055772	    0.322728	    0.249485	    0.232090	    1.332876	    1.070726	    1.152819	    1.495842	    1.031968	    0.937362	    1.674983	    1.242237	    1.149157
     0.495	0	0	    0	    0.767376	    0.691386	    0.683757	    1.856565	    1.337453	    1.794003	    1.269093	    0.966659	    1.042039	    0.319677	    0.248264	    0.229038	    1.316701	    1.050889	    1.136645	    1.460746	    1.020371	    0.930648	    1.642634	    1.218738	    1.132677
     0.550	0	0	    0	    0.767987	    0.691386	    0.677653	    1.852293	    1.330129	    1.789731	    1.266957	    0.962997	    1.048447	    0.316930	    0.247044	    0.227817	    1.312123	    1.047227	    1.134813	    1.460441	    0.998703	    0.917525	    1.639582	    1.214160	    1.124743
     0.605	0	0	    0	    0.764630	    0.691997	    0.680400	    1.851377	    1.329824	    1.784848	    1.252308	    0.961776	    1.048753	    0.317235	    0.246433	    0.227817	    1.309987	    1.047227	    1.127489	    1.464103	    1.007858	    0.915694	    1.644465	    1.211414	    1.123827
     0.660	0	0	    0	    0.765240	    0.693523	    0.680705	    1.855650	    1.332876	    1.788510	    1.258412	    0.966354	    1.048447	    0.320592	    0.246128	    0.229648	    1.313649	    1.047837	    1.129931	    1.458000	    1.002060	    0.922103	    1.646296	    1.216602	    1.126879
     0.715	0	0	    0	    0.768902	    0.694133	    0.680095	    1.852293	    1.335012	    1.787900	    1.263294	    0.965438	    1.038682	    0.319677	    0.246128	    0.229953	    1.318532	    1.052720	    1.125658	    1.461357	    1.006943	    0.925765	    1.639277	    1.211414	    1.125353
     0.770	0	0	    0	    0.768292	    0.695048	    0.678569	    1.850156	    1.336843	    1.792172	    1.266041	    0.963912	    1.039292	    0.320592	    0.246433	    0.228733	    1.313649	    1.055772	    1.134508	    1.481498	    1.008469	    0.930648	    1.650874	    1.212940	    1.130846
     0.825	0	0	    0	    0.771344	    0.695659	    0.681010	    1.858091	    1.339284	    1.799496	    1.280690	    0.973068	    1.054551	    0.322118	    0.249485	    0.229648	    1.318227	    1.058213	    1.141527	    1.476310	    1.008469	    0.926375	    1.653620	    1.223621	    1.138170
     0.880	0	0	    0	    0.771649	    0.696269	    0.687724	    1.866636	    1.340810	    1.804685	    1.280995	    0.976425	    1.058518	    0.322728	    0.249180	    0.230259	    1.330129	    1.061875	    1.143359	    1.479362	    1.021897	    0.933700	    1.660029	    1.231556	    1.142748
     0.935	0	0	    0	    0.772564	    0.698711	    0.689555	    1.859922	    1.343557	    1.808347	    1.284352	    0.983139	    1.062486	    0.322728	    0.250401	    0.231479	    1.327687	    1.061570	    1.148547	    1.491264	    1.024949	    0.950484	    1.671015	    1.235218	    1.145495
     0.990	0	0	    0	    0.772564	    0.700542	    0.691386	    1.869383	    1.349050	    1.814755	    1.282521	    0.991073	    1.062181	    0.324865	    0.250706	    0.232090	    1.331044	    1.067979	    1.152819	    1.495232	    1.035019	    0.951095	    1.679255	    1.242542	    1.150378
     1.045	0	0	    0	    0.776837	    0.706645	    0.690471	    1.878233	    1.353933	    1.814755	    1.296864	    0.991073	    1.068894	    0.324559	    0.251621	    0.233005	    1.341421	    1.069200	    1.158312	    1.516594	    1.034409	    0.952621	    1.682307	    1.247425	    1.159533
     1.100	0	0	    0	    0.774701	    0.700847	    0.690776	    1.881895	    1.354849	    1.821469	    1.291066	    0.975814	    1.061265	    0.323644	    0.251316	    0.232395	    1.343252	    1.073472	    1.155871	    1.511406	    1.028611	    0.963607	    1.684443	    1.247425	    1.157092
     1.155	0	0	    0	    0.769207	    0.691386	    0.682231	    1.854734	    1.344778	    1.799191	    1.290150	    0.969406	    1.049668	    0.322728	    0.247959	    0.229953	    1.324331	    1.063401	    1.142443	    1.476616	    1.014572	    0.931258	    1.657893	    1.223926	    1.136950
     1.210	0	0	    0	    0.765240	    0.691997	    0.680400	    1.848325	    1.332876	    1.794614	    1.270008	    0.963912	    1.039902	    0.319982	    0.245823	    0.227817	    1.315785	    1.051194	    1.138170	    1.486687	    1.011826	    0.928206	    1.652705	    1.217517	    1.130236
     1.265	0	0	    0	    0.766461	    0.692302	    0.680705	    1.853513	    1.331960	    1.785458	    1.266346	    0.970932	    1.038376	    0.318761	    0.247349	    0.227512	    1.318532	    1.049058	    1.134813	    1.471733	    1.015488	    0.931258	    1.642023	    1.219959	    1.125658
     1.320	0	0	    0	    0.767376	    0.692607	    0.680095	    1.850462	    1.334096	    1.786679	    1.268788	    0.966659	    1.042649	    0.319371	    0.246433	    0.229648	    1.318837	    1.052720	    1.133898	    1.472648	    1.009384	    0.927901	    1.652094	    1.220264	    1.128099
     1.375	0	0	    0	    0.766155	    0.693523	    0.681621	    1.856260	    1.331044	    1.792477	    1.267567	    0.954757	    1.029526	    0.321508	    0.246738	    0.229038	    1.321889	    1.055772	    1.132982	    1.473869	    1.011215	    0.924239	    1.650263	    1.219348	    1.126879
     1.430	0	0	    0	    0.769207	    0.694438	    0.680400	    1.853819	    1.331960	    1.792782	    1.271534	    0.966354	    1.038987	    0.321202	    0.247044	    0.229343	    1.320668	    1.055467	    1.134813	    1.493400	    1.011826	    0.929732	    1.657893	    1.216602	    1.130846
