	
0   3   6
   0.0000000e+00	   2.4184283e+00	  -1.7229922e-02	
   5.5000000e-02	   2.3681490e+00	  -3.9144503e-02	
   1.1000000e-01	   2.3200220e+00	  -6.0788247e-02	
   1.6500000e-01	   2.2746929e+00	  -8.1879337e-02	
   2.2000000e-01	   2.2327163e+00	  -1.0215371e-01	
   2.7500000e-01	   2.1945378e+00	  -1.2137210e-01	
   3.3000000e-01	   2.1604855e+00	  -1.3932705e-01	
   3.8500000e-01	   2.1307701e+00	  -1.5584934e-01	
   4.4000000e-01	   2.1054934e+00	  -1.7081198e-01	
   4.9500000e-01	   2.0846596e+00	  -1.8413047e-01	
   5.5000000e-01	   2.0681864e+00	  -1.9575857e-01	
   6.0500000e-01	   2.0559169e+00	  -2.0568067e-01	
   6.6000000e-01	   2.0476325e+00	  -2.1390322e-01	
   7.1500000e-01	   2.0430667e+00	  -2.2044788e-01	
   7.7000000e-01	   2.0419162e+00	  -2.2534747e-01	
   8.2500000e-01	   2.0438491e+00	  -2.2864452e-01	
   8.8000000e-01	   2.0485112e+00	  -2.3039195e-01	
   9.3500000e-01	   2.0555306e+00	  -2.3065559e-01	
   9.9000000e-01	   2.0645263e+00	  -2.2951740e-01	
   1.0450000e+00	   2.0751189e+00	  -2.2707786e-01	
   1.1000000e+00	   2.0869457e+00	  -2.2345517e-01	
   1.1550000e+00	   2.0996742e+00	  -2.1877938e-01	
   1.2100000e+00	   2.1130130e+00	  -2.1318238e-01	
   1.2650000e+00	   2.1267174e+00	  -2.0678639e-01	
   1.3200000e+00	   2.1405895e+00	  -1.9969479e-01	
   1.3750000e+00	   2.1544732e+00	  -1.9198677e-01	
   1.4300000e+00	   2.1682483e+00	  -1.8371653e-01	
   1.4850000e+00	   2.1818249e+00	  -1.7491681e-01	
   1.5400000e+00	   2.1951390e+00	  -1.6560592e-01	
   1.5950000e+00	   2.2081496e+00	  -1.5579687e-01	
   1.6500000e+00	   2.2208338e+00	  -1.4550706e-01	
   1.7050000e+00	   2.2331838e+00	  -1.3476622e-01	
   1.7600000e+00	   2.2452077e+00	  -1.2361936e-01	
   1.8150000e+00	   2.2569365e+00	  -1.1212311e-01	
   1.8700000e+00	   2.2684351e+00	  -1.0033714e-01	
   1.9250000e+00	   2.2798119e+00	  -8.8314267e-02	
   1.9800000e+00	   2.2912214e+00	  -7.6092943e-02	
   2.0350000e+00	   2.3028570e+00	  -6.3694099e-02	
   2.0900000e+00	   2.3149355e+00	  -5.1123515e-02	
   2.1450000e+00	   2.3276742e+00	  -3.8378886e-02	
   2.2000000e+00	   2.3412678e+00	  -2.5459378e-02	
   2.2550000e+00	   2.3558652e+00	  -1.2375406e-02	
   2.3100000e+00	   2.3715510e+00	   8.4335062e-04	
   2.3650000e+00	   2.3883336e+00	   1.4143649e-02	
   2.4200000e+00	   2.4061412e+00	   2.7449631e-02	
   2.4750000e+00	   2.4248293e+00	   4.0669127e-02	
   2.5300000e+00	   2.4441960e+00	   5.3703951e-02	
   2.5850000e+00	   2.4640041e+00	   6.6462049e-02	
   2.6400000e+00	   2.4840027e+00	   7.8868854e-02	
   2.6950000e+00	   2.5039465e+00	   9.0874967e-02	
   2.7500000e+00	   2.5236097e+00	   1.0245809e-01	
   2.8050000e+00	   2.5427926e+00	   1.1361914e-01	
   2.8600000e+00	   2.5613220e+00	   1.2437405e-01	
   2.9150000e+00	   2.5790473e+00	   1.3474309e-01	
   2.9700000e+00	   2.5958324e+00	   1.4473900e-01	
   3.0250000e+00	   2.6115487e+00	   1.5435556e-01	
   3.0800000e+00	   2.6260683e+00	   1.6355963e-01	
   3.1350000e+00	   2.6392594e+00	   1.7228901e-01	
   3.1900000e+00	   2.6509876e+00	   1.8045693e-01	
   3.2450000e+00	   2.6611203e+00	   1.8796306e-01	
   3.3000000e+00	   2.6695356e+00	   1.9470898e-01	
   3.3550000e+00	   2.6761329e+00	   2.0061427e-01	
   3.4100000e+00	   2.6808435e+00	   2.0562879e-01	
   3.4650000e+00	   2.6836385e+00	   2.0973958e-01	
   3.5200000e+00	   2.6845331e+00	   2.1297281e-01	
   3.5750000e+00	   2.6835866e+00	   2.1539128e-01	
   3.6300000e+00	   2.6808967e+00	   2.1708746e-01	
   3.6850000e+00	   2.6765898e+00	   2.1817273e-01	
   3.7400000e+00	   2.6708087e+00	   2.1876508e-01	
   3.7950000e+00	   2.6637020e+00	   2.1897730e-01	
   3.8500000e+00	   2.6554189e+00	   2.1890882e-01	
   3.9050000e+00	   2.6461080e+00	   2.1864316e-01	
   3.9600000e+00	   2.6359240e+00	   2.1825104e-01	
   4.0150000e+00	   2.6250363e+00	   2.1779638e-01	
   4.0700000e+00	   2.6136387e+00	   2.1734207e-01	
   4.1250000e+00	   2.6019547e+00	   2.1695377e-01	
   4.1800000e+00	   2.5902393e+00	   2.1670121e-01	
   4.2350000e+00	   2.5787740e+00	   2.1665671e-01	
   4.2900000e+00	   2.5678591e+00	   2.1689095e-01	
   4.3450000e+00	   2.5578018e+00	   2.1746680e-01	
   4.4000000e+00	   2.5489021e+00	   2.1843260e-01	
   4.4550000e+00	   2.5414384e+00	   2.1981609e-01	
   4.5100000e+00	   2.5356549e+00	   2.2162009e-01	
   4.5650000e+00	   2.5317526e+00	   2.2382174e-01	
   4.6200000e+00	   2.5298879e+00	   2.2637720e-01	
   4.6750000e+00	   2.5301762e+00	   2.2923094e-01	
   4.7300000e+00	   2.5326983e+00	   2.3232555e-01	
   4.7850000e+00	   2.5375055e+00	   2.3560880e-01	
   4.8400000e+00	   2.5446210e+00	   2.3903756e-01	
   4.8950000e+00	   2.5540398e+00	   2.4257867e-01	
   4.9500000e+00	   2.5657250e+00	   2.4620664e-01	
   5.0050000e+00	   2.5796026e+00	   2.4989863e-01	
   5.0600000e+00	   2.5955564e+00	   2.5362746e-01	
   5.1150000e+00	   2.6134210e+00	   2.5735374e-01	
   5.1700000e+00	   2.6329737e+00	   2.6101810e-01	
   5.2250000e+00	   2.6539260e+00	   2.6453577e-01	
   5.2800000e+00	   2.6759192e+00	   2.6779602e-01	
