0 5 7	
   0.0000000e+00	   5.3720057e+00	   3.6427110e-01	
   5.5000000e-02	   5.3418250e+00	   2.4220713e-01	
   1.1000000e-01	   5.2936996e+00	   3.5883774e-01	
   1.6500000e-01	   5.3631788e+00	   3.2337603e-01	
   2.2000000e-01	   4.9481104e+00	   2.1556067e-01	
   2.7500000e-01	   5.0275653e+00	   2.3323009e-01	
   3.3000000e-01	   5.1274699e+00	   3.1757382e-01	
   3.8500000e-01	   4.9119667e+00	   7.4595161e-02	
   4.4000000e-01	   4.4090489e+00	  -2.6677277e-02	
   4.9500000e-01	   4.9498580e+00	   2.0569023e-01	
   5.5000000e-01	   5.6495156e+00	   4.1758277e-01	
   6.0500000e-01	   5.3568813e+00	   3.4485127e-01	
   6.6000000e-01	   5.1056149e+00	   6.6853140e-02	
   7.1500000e-01	   5.4906084e+00	   4.1748719e-01	
   7.7000000e-01	   5.4007685e+00	   4.0691241e-01	
   8.2500000e-01	   4.8185669e+00	   1.3451652e-01	
   8.8000000e-01	   5.0679770e+00	   1.9352360e-01	
   9.3500000e-01	   4.8880432e+00	   7.6026074e-02	
   9.9000000e-01	   5.1576008e+00	   3.2197470e-01	
   1.0450000e+00	   4.5502975e+00	  -1.9820500e-01	
   1.1000000e+00	   4.6940383e+00	   5.9086780e-02	
   1.1550000e+00	   5.4368082e+00	   3.7798695e-01	
   1.2100000e+00	   5.5111655e+00	   3.9734912e-01	
   1.2650000e+00	   5.2554948e+00	   3.0651298e-01	
   1.3200000e+00	   5.1476673e+00	   2.5395973e-01	
   1.3750000e+00	   5.1770428e+00	   2.8642099e-01	
   1.4300000e+00	   5.3763948e+00	   3.1123942e-01	
   1.4850000e+00	   4.8836662e+00	   2.4839453e-01	
   1.5400000e+00	   5.1908101e+00	   1.0471879e-01	
   1.5950000e+00	   5.2624331e+00	   2.3566851e-01	
   1.6500000e+00	   5.3467494e+00	   8.2045472e-02	
   1.7050000e+00	   4.8227555e+00	  -1.2624492e-02	
   1.7600000e+00	   4.9569487e+00	  -4.9501220e-02	
   1.8150000e+00	   5.6402568e+00	   3.7150741e-01	
   1.8700000e+00	   5.7825903e+00	   6.7215404e-01	
   1.9250000e+00	   5.7459003e+00	   3.6355598e-01	
   1.9800000e+00	   5.5293223e+00	   3.1228926e-01	
   2.0350000e+00	   5.4859728e+00	   4.9535386e-01	
   2.0900000e+00	   5.4717472e+00	   5.4128259e-01	
   2.1450000e+00	   5.6504753e+00	   4.9320397e-01	
   2.2000000e+00	   5.2671521e+00	   2.7546741e-01	
   2.2550000e+00	   5.1817592e+00	   2.8821166e-01	
   2.3100000e+00	   5.3933917e+00	   3.3259965e-01	
   2.3650000e+00	   4.9958424e+00	   1.8787713e-02	
   2.4200000e+00	   5.2907417e+00	   8.1022268e-02	
   2.4750000e+00	   5.4546388e+00	   4.6137373e-01	
   2.5300000e+00	   5.5772897e+00	   5.8201670e-01	
   2.5850000e+00	   5.5662113e+00	   4.2673494e-01	
   2.6400000e+00	   5.7171253e+00	   4.6375488e-01	
   2.6950000e+00	   5.6353407e+00	   4.9720310e-01	
   2.7500000e+00	   5.5700550e+00	   5.5131121e-01	
   2.8050000e+00	   5.6982049e+00	   3.8252199e-01	
   2.8600000e+00	   5.3121312e+00	   2.8559884e-01	
   2.9150000e+00	   5.5066136e+00	   3.7702428e-01	
   2.9700000e+00	   5.2461202e+00	   3.8352041e-01	
   3.0250000e+00	   5.3837231e+00	   3.1023993e-01	
   3.0800000e+00	   4.9690203e+00	   2.0587299e-01	
   3.1350000e+00	   5.2084383e+00	   2.2298092e-01	
   3.1900000e+00	   5.6178402e+00	   3.8710646e-01	
   3.2450000e+00	   5.5121024e+00	   3.5359127e-01	
   3.3000000e+00	   5.4309754e+00	   3.5896458e-01	
   3.3550000e+00	   5.8415026e+00	   5.7273969e-01	
   3.4100000e+00	   5.6915805e+00	   5.4585074e-01	
   3.4650000e+00	   5.6606587e+00	   5.4199465e-01	
   3.5200000e+00	   5.4841598e+00	   4.5383403e-01	
   3.5750000e+00	   5.7640493e+00	   5.1382558e-01	
   3.6300000e+00	   5.4555133e+00	   3.2619109e-01	
   3.6850000e+00	   5.3625191e+00	   3.6503817e-01	
   3.7400000e+00	   5.1373858e+00	   2.9163999e-01	
   3.7950000e+00	   5.4515589e+00	   3.9968927e-01	
   3.8500000e+00	   5.4595579e+00	   4.3201634e-01	
   3.9050000e+00	   5.6623655e+00	   4.1096088e-01	
   3.9600000e+00	   5.8187749e+00	   5.2901732e-01	
   4.0150000e+00	   6.0111053e+00	   6.0799902e-01	
   4.0700000e+00	   5.9333429e+00	   4.7099663e-01	
   4.1250000e+00	   6.1365297e+00	   4.2966250e-01	
   4.1800000e+00	   5.6016032e+00	   5.1546264e-01	
   4.2350000e+00	   5.8793803e+00	   5.8359064e-01	
   4.2900000e+00	   5.9572327e+00	   4.9131729e-01	
   4.3450000e+00	   5.6740638e+00	   3.3894890e-01	
   4.4000000e+00	   5.1920441e+00	   2.8768776e-01	
   4.4550000e+00	   5.3522441e+00	   2.6178249e-01	
   4.5100000e+00	   5.3435010e+00	   3.0492733e-01	
   4.5650000e+00	   5.2944925e+00	   2.7953376e-01	
   4.6200000e+00	   5.7522260e+00	   5.2971800e-01	
   4.6750000e+00	   6.1038158e+00	   5.9208790e-01	
   4.7300000e+00	   6.0397637e+00	   9.4710039e-01	
   4.7850000e+00	   6.0342446e+00	   5.9029650e-01	
   4.8400000e+00	   5.9867839e+00	   4.0600310e-01	
   4.8950000e+00	   6.0510318e+00	   7.1823022e-01	
   4.9500000e+00	   5.5629634e+00	   4.9442051e-01	
   5.0050000e+00	   5.8187930e+00	   5.2809693e-01	
   5.0600000e+00	   5.7456561e+00	   4.1587970e-01	
   5.1150000e+00	   5.8812939e+00	   4.7487752e-01	
   5.1700000e+00	   5.4923373e+00	   3.9526727e-01	
   5.2250000e+00	   5.3420568e+00	   1.3042019e-01	
   5.2800000e+00	   5.5247855e+00	   4.2487543e-01	
   5.3350000e+00	   5.8008955e+00	   7.7032331e-01	
   5.3900000e+00	   6.2919373e+00	   7.2280176e-01	
   5.4450000e+00	   6.3553647e+00	   7.6722380e-01	
   5.5000000e+00	   5.9802363e+00	   5.2579612e-01	
   5.5550000e+00	   6.2636435e+00	   7.1765217e-01	
   5.6100000e+00	   5.9599934e+00	   5.8704025e-01	
   5.6650000e+00	   5.9873053e+00	   6.6147427e-01	
   5.7200000e+00	   5.8332800e+00	   3.1194709e-01	
   5.7750000e+00	   5.9405321e+00	   5.9807731e-01	
   5.8300000e+00	   5.7187197e+00	   6.3391765e-01	
   5.8850000e+00	   5.8346235e+00	   5.2791158e-01	
   5.9400000e+00	   5.3335457e+00	   2.2694921e-01	
