
0   2   1   4   
   0.0000000e+00	   1.7003326e+00	   4.8139142e+00	   1.6666574e+00	
   5.5000000e-02	   1.5892086e+00	   4.7181847e+00	   1.9896659e+00	
   1.1000000e-01	   1.5833932e+00	   5.1182705e+00	   2.1871514e+00	
   1.6500000e-01	   1.2342237e+00	   4.7722422e+00	   1.1802557e+00	
   2.2000000e-01	   1.6005621e+00	   5.0788815e+00	   1.2868669e+00	
   2.7500000e-01	   1.4425833e+00	   5.0881404e+00	   1.6434889e+00	
   3.3000000e-01	   1.3598019e+00	   4.8985688e+00	   1.1740099e+00	
   3.8500000e-01	   1.0232592e+00	   4.5227023e+00	   1.4665134e+00	
   4.4000000e-01	   1.2399072e+00	   4.7327834e+00	   1.4032996e+00	
   4.9500000e-01	   1.5815618e+00	   4.6174103e+00	   1.9409839e+00	
   5.5000000e-01	   1.5262784e+00	   4.9045748e+00	   1.6669644e+00	
   6.0500000e-01	   1.4616994e+00	   5.1225198e+00	   1.6482700e+00	
   6.6000000e-01	   1.5414840e+00	   5.1062239e+00	   1.8839422e+00	
   7.1500000e-01	   1.3615758e+00	   5.2599547e+00	   2.0890782e+00	
   7.7000000e-01	   1.3371573e+00	   4.5266031e+00	   1.6443308e+00	
   8.2500000e-01	   1.3908838e+00	   4.8993890e+00	   1.7489447e+00	
   8.8000000e-01	   1.3412832e+00	   4.9208459e+00	   1.7173151e+00	
   9.3500000e-01	   1.1599373e+00	   4.9896376e+00	   1.5300761e+00	
   9.9000000e-01	   1.0424617e+00	   4.6081526e+00	   1.1176886e+00	
   1.0450000e+00	   9.1486439e-01	   4.3472425e+00	   1.3536947e+00	
   1.1000000e+00	   1.4227810e+00	   4.9859251e+00	   1.2354054e+00	
   1.1550000e+00	   1.3372502e+00	   4.8373986e+00	   2.0441015e+00	
   1.2100000e+00	   1.2918237e+00	   4.8067261e+00	   2.0121528e+00	
   1.2650000e+00	   1.4995689e+00	   5.0535093e+00	   2.0497961e+00	
   1.3200000e+00	   1.6343580e+00	   5.2345196e+00	   2.0855194e+00	
   1.3750000e+00	   1.3981755e+00	   4.9768427e+00	   1.7588458e+00	
   1.4300000e+00	   1.5128189e+00	   5.0799091e+00	   1.5757132e+00	
   1.4850000e+00	   1.2615580e+00	   4.7680808e+00	   1.4936238e+00	
   1.5400000e+00	   1.2192570e+00	   5.0682954e+00	   1.4526532e+00	
   1.5950000e+00	   1.2929102e+00	   4.8731335e+00	   1.7938450e+00	
   1.6500000e+00	   1.0215093e+00	   4.5568030e+00	   1.0449214e+00	
   1.7050000e+00	   8.8417056e-01	   4.6388645e+00	   1.3087265e+00	
   1.7600000e+00	   1.2742770e+00	   4.8970098e+00	   1.7752529e+00	
   1.8150000e+00	   1.5761333e+00	   5.3698250e+00	   2.0672323e+00	
   1.8700000e+00	   1.5145030e+00	   5.3851359e+00	   1.9949195e+00	
   1.9250000e+00	   1.3339741e+00	   5.2157331e+00	   1.8099694e+00	
   1.9800000e+00	   1.5521256e+00	   5.1911109e+00	   1.8650560e+00	
   2.0350000e+00	   1.3594090e+00	   4.9633801e+00	   2.2223909e+00	
   2.0900000e+00	   1.5486384e+00	   5.2266004e+00	   1.8494030e+00	
   2.1450000e+00	   1.2320336e+00	   5.1515695e+00	   1.4936238e+00	
   2.2000000e+00	   1.2943445e+00	   5.1770804e+00	   1.9536706e+00	
   2.2550000e+00	   1.5370335e+00	   4.9912687e+00	   1.8682167e+00	
   2.3100000e+00	   9.5357858e-01	   4.9715647e+00	   1.2262358e+00	
   2.3650000e+00	   1.0656129e+00	   4.8987500e+00	   1.3301358e+00	
