
   0.0000000e+00	   5.7116052e+00	   1.7441396e+01	   4.4526595e+00	
   5.5000000e-02	   5.3482525e+00	   1.7618430e+01	   4.8239219e+00	
   1.1000000e-01	   5.0850166e+00	   1.7848533e+01	   4.7814221e+00	
   1.6500000e-01	   4.9431341e+00	   1.8093164e+01	   4.3295995e+00	
   2.2000000e-01	   4.8244015e+00	   1.8203205e+01	   3.8118701e+00	
   2.7500000e-01	   4.6058598e+00	   1.8014372e+01	   3.5284217e+00	
   3.3000000e-01	   4.3231340e+00	   1.7533701e+01	   3.5491641e+00	
   3.8500000e-01	   4.1902739e+00	   1.7024793e+01	   3.7964998e+00	
   4.4000000e-01	   4.3632987e+00	   1.6839389e+01	   4.1405259e+00	
   4.9500000e-01	   4.7361255e+00	   1.7137147e+01	   4.4487318e+00	
   5.5000000e-01	   5.0418427e+00	   1.7751708e+01	   4.6624356e+00	
   6.0500000e-01	   5.1136768e+00	   1.8300186e+01	   4.8182887e+00	
   6.6000000e-01	   4.9916015e+00	   1.8461034e+01	   4.9506060e+00	
   7.1500000e-01	   4.8159363e+00	   1.8223599e+01	   5.0179019e+00	
   7.7000000e-01	   4.6662110e+00	   1.7866914e+01	   4.9510279e+00	
   8.2500000e-01	   4.4959821e+00	   1.7641760e+01	   4.7088782e+00	
   8.8000000e-01	   4.2227807e+00	   1.7513740e+01	   4.2887094e+00	
   9.3500000e-01	   3.8834103e+00	   1.7306506e+01	   3.7800824e+00	
   9.9000000e-01	   3.6597563e+00	   1.7029063e+01	   3.4158960e+00	
   1.0450000e+00	   3.7125109e+00	   1.6899910e+01	   3.4625690e+00	
   1.1000000e+00	   4.0182313e+00	   1.7066482e+01	   3.9899088e+00	
   1.1550000e+00	   4.4155457e+00	   1.7458347e+01	   4.7613931e+00	
   1.2100000e+00	   4.7679005e+00	   1.7907813e+01	   5.3834674e+00	
   1.2650000e+00	   5.0141022e+00	   1.8270758e+01	   5.5777229e+00	
   1.3200000e+00	   5.1156371e+00	   1.8448720e+01	   5.3336479e+00	
   1.3750000e+00	   5.0486229e+00	   1.8420992e+01	   4.8584223e+00	
   1.4300000e+00	   4.8313660e+00	   1.8249975e+01	   4.4038971e+00	
   1.4850000e+00	   4.5089617e+00	   1.7989387e+01	   4.0927684e+00	
   1.5400000e+00	   4.1261585e+00	   1.7630519e+01	   3.8809946e+00	
   1.5950000e+00	   3.7591737e+00	   1.7223045e+01	   3.7124861e+00	
   1.6500000e+00	   3.5659232e+00	   1.7005292e+01	   3.6827515e+00	
   1.7050000e+00	   3.7107400e+00	   1.7260623e+01	   3.9485707e+00	
   1.7600000e+00	   4.1700772e+00	   1.7983693e+01	   4.4715583e+00	
   1.8150000e+00	   4.6848642e+00	   1.8785046e+01	   4.9854277e+00	
   1.8700000e+00	   4.9876691e+00	   1.9211423e+01	   5.2639681e+00	
   1.9250000e+00	   5.0288024e+00	   1.9139910e+01	   5.3143019e+00	
   1.9800000e+00	   4.9367972e+00	   1.8827034e+01	   5.2656908e+00	
   2.0350000e+00	   4.8344777e+00	   1.8606438e+01	   5.1819642e+00	
   2.0900000e+00	   4.7492537e+00	   1.8580220e+01	   5.0504233e+00	
   2.1450000e+00	   4.6375799e+00	   1.8595084e+01	   4.8501406e+00	
   2.2000000e+00	   4.4343551e+00	   1.8474780e+01	   4.5615919e+00	
   2.2550000e+00	   4.1321116e+00	   1.8237800e+01	   4.2252234e+00	
   2.3100000e+00	   3.8719139e+00	   1.8086302e+01	   4.0372004e+00	
   2.3650000e+00	   3.8847420e+00	   1.8208385e+01	   4.2239878e+00	
   2.4200000e+00	   4.2642546e+00	   1.8616446e+01	   4.7550912e+00	
   2.4750000e+00	   4.8444141e+00	   1.9171523e+01	   5.3244596e+00	
   2.5300000e+00	   5.3394128e+00	   1.9691975e+01	   5.6706686e+00	
   2.5850000e+00	   5.5621319e+00	   1.9984520e+01	   5.7988794e+00	
   2.6400000e+00	   5.5139122e+00	   1.9884350e+01	   5.8566122e+00	
   2.6950000e+00	   5.3270210e+00	   1.9425688e+01	   5.9068090e+00	
   2.7500000e+00	   5.1310122e+00	   1.8913258e+01	   5.8881607e+00	
   2.8050000e+00	   4.9482172e+00	   1.8653159e+01	   5.7431144e+00	
   2.8600000e+00	   4.7246590e+00	   1.8636120e+01	   5.5053267e+00	
   2.9150000e+00	   4.4573784e+00	   1.8627380e+01	   5.2384489e+00	
   2.9700000e+00	   4.2438850e+00	   1.8533146e+01	   4.9537923e+00	
   3.0250000e+00	   4.2005018e+00	   1.8522084e+01	   4.6716075e+00	
   3.0800000e+00	   4.3764147e+00	   1.8775984e+01	   4.5360043e+00	
   3.1350000e+00	   4.7364393e+00	   1.9241323e+01	   4.7581219e+00	
   3.1900000e+00	   5.1695586e+00	   1.9671289e+01	   5.3950331e+00	
   3.2450000e+00	   5.5213441e+00	   1.9851404e+01	   6.2174973e+00	
   3.3000000e+00	   5.6864089e+00	   1.9752722e+01	   6.8396224e+00	
   3.3550000e+00	   5.6940893e+00	   1.9520856e+01	   7.0105710e+00	
   3.4100000e+00	   5.6639863e+00	   1.9357004e+01	   6.7955525e+00	
   3.4650000e+00	   5.6560621e+00	   1.9359393e+01	   6.4687806e+00	
   3.5200000e+00	   5.5978960e+00	   1.9429456e+01	   6.2452895e+00	
   3.5750000e+00	   5.3803200e+00	   1.9355725e+01	   6.1331578e+00	
   3.6300000e+00	   4.9901319e+00	   1.9014508e+01	   6.0009926e+00	
   3.6850000e+00	   4.5297496e+00	   1.8489981e+01	   5.7468216e+00	
   3.7400000e+00	   4.1536651e+00	   1.8037473e+01	   5.4316229e+00	
   3.7950000e+00	   4.0088035e+00	   1.7948198e+01	   5.2705831e+00	
   3.8500000e+00	   4.1717895e+00	   1.8362858e+01	   5.4679221e+00	
   3.9050000e+00	   4.5861710e+00	   1.9130651e+01	   6.0345590e+00	
   3.9600000e+00	   5.0743861e+00	   1.9883490e+01	   6.7471189e+00	
   4.0150000e+00	   5.4346711e+00	   2.0325306e+01	   7.2788449e+00	
   4.0700000e+00	   5.5468009e+00	   2.0451561e+01	   7.4010865e+00	
   4.1250000e+00	   5.4306960e+00	   2.0447664e+01	   7.1060763e+00	
   4.1800000e+00	   5.2198749e+00	   2.0399020e+01	   6.5825645e+00	
   4.2350000e+00	   5.0386798e+00	   2.0176907e+01	   6.0919645e+00	
   4.2900000e+00	   4.8876089e+00	   1.9635727e+01	   5.8205010e+00	
   4.3450000e+00	   4.6713116e+00	   1.8873193e+01	   5.7760373e+00	
   4.4000000e+00	   4.3458732e+00	   1.8237310e+01	   5.8171027e+00	
   4.4550000e+00	   4.0315041e+00	   1.8083426e+01	   5.8304732e+00	
   4.5100000e+00	   3.9633355e+00	   1.8530687e+01	   5.8720238e+00	
   4.5650000e+00	   4.2873685e+00	   1.9362990e+01	   6.0787111e+00	
   4.6200000e+00	   4.8927225e+00	   2.0126258e+01	   6.4735980e+00	
   4.6750000e+00	   5.4836550e+00	   2.0451572e+01	   6.9197899e+00	
   4.7300000e+00	   5.8238260e+00	   2.0360310e+01	   7.2378026e+00	
   4.7850000e+00	   5.8867890e+00	   2.0184382e+01	   7.3277540e+00	
   4.8400000e+00	   5.7959210e+00	   2.0189190e+01	   7.2133072e+00	
   4.8950000e+00	   5.6789356e+00	   2.0354689e+01	   7.0095373e+00	
   4.9500000e+00	   5.5786219e+00	   2.0481718e+01	   6.8170044e+00	
   5.0050000e+00	   5.4460234e+00	   2.0389817e+01	   6.6094514e+00	
   5.0600000e+00	   5.2057393e+00	   2.0019825e+01	   6.2690638e+00	
   5.1150000e+00	   4.8670439e+00	   1.9475456e+01	   5.7908112e+00	
   5.1700000e+00	   4.5848177e+00	   1.9020092e+01	   5.4275603e+00	
   5.2250000e+00	   4.5717344e+00	   1.8935002e+01	   5.5378002e+00	
   5.2800000e+00	   4.9069840e+00	   1.9288943e+01	   6.2339593e+00	
   5.3350000e+00	   5.4395965e+00	   1.9878748e+01	   7.2296387e+00	
   5.3900000e+00	   5.9122385e+00	   2.0421698e+01	   8.0645923e+00	
   5.4450000e+00	   6.1702776e+00	   2.0744689e+01	   8.4340054e+00	
   5.5000000e+00	   6.2289559e+00	   2.0788838e+01	   8.3194267e+00	
   5.5550000e+00	   6.1759163e+00	   2.0560915e+01	   7.9007481e+00	
   5.6100000e+00	   6.0753189e+00	   2.0167957e+01	   7.4011143e+00	
   5.6650000e+00	   5.9633200e+00	   1.9818668e+01	   7.0011432e+00	
