1.1742 	WARNING 	Movie2 stim could not be imported and won't be available
181.6616 	EXP 	fixationmain: autoDraw = False
181.6783 	EXP 	text_2: autoDraw = True
182.5116 	DATA 	Keypress: m
182.9613 	EXP 	text_2: autoDraw = False
183.8451 	EXP 	New trial (rep=0, index=32): {u'color': u'BLUE', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'm'}
183.8610 	EXP 	text_2: autoDraw = False
183.8610 	EXP 	fixationmain: autoDraw = False
183.8610 	EXP 	text_2: color = u'BLUE (named)'
183.8610 	EXP 	text_2: text = u'\u0110\u1ece'
183.8610 	EXP 	fixationmain: autoDraw = True
184.6609 	EXP 	fixationmain: autoDraw = False
184.6775 	EXP 	text_2: autoDraw = True
185.3610 	DATA 	Keypress: m
185.9604 	EXP 	text_2: autoDraw = False
186.8442 	EXP 	New trial (rep=0, index=33): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
186.8603 	EXP 	text_2: autoDraw = False
186.8603 	EXP 	fixationmain: autoDraw = False
186.8603 	EXP 	text_2: color = u'YELLOW (named)'
186.8603 	EXP 	text_2: text = u'XANH L\xc1'
186.8603 	EXP 	fixationmain: autoDraw = True
187.6600 	EXP 	fixationmain: autoDraw = False
187.6767 	EXP 	text_2: autoDraw = True
188.6767 	DATA 	Keypress: x
188.9597 	EXP 	text_2: autoDraw = False
189.8434 	EXP 	New trial (rep=0, index=34): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
189.8594 	EXP 	text_2: autoDraw = False
189.8594 	EXP 	fixationmain: autoDraw = False
189.8594 	EXP 	text_2: color = u'GREEN (named)'
189.8594 	EXP 	text_2: text = u'XANH L\xc1'
189.8594 	EXP 	fixationmain: autoDraw = True
190.6593 	EXP 	fixationmain: autoDraw = False
190.6759 	EXP 	text_2: autoDraw = True
191.3760 	DATA 	Keypress: n
191.9590 	EXP 	text_2: autoDraw = False
192.8426 	EXP 	New trial (rep=0, index=35): {u'color': u'GREEN', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'n'}
192.8587 	EXP 	text_2: autoDraw = False
192.8587 	EXP 	fixationmain: autoDraw = False
192.8587 	EXP 	text_2: color = u'GREEN (named)'
192.8587 	EXP 	text_2: text = u'\u0110\u1ece'
192.8587 	EXP 	fixationmain: autoDraw = True
193.6584 	EXP 	fixationmain: autoDraw = False
193.6752 	EXP 	text_2: autoDraw = True
194.3418 	DATA 	Keypress: n
194.9581 	EXP 	text_2: autoDraw = False
195.8418 	EXP 	New trial (rep=0, index=36): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
195.8578 	EXP 	text_2: autoDraw = False
195.8578 	EXP 	fixationmain: autoDraw = False
195.8578 	EXP 	text_2: color = u'BLUE (named)'
195.8578 	EXP 	text_2: text = u'XANH L\xc1'
195.8578 	EXP 	fixationmain: autoDraw = True
196.6576 	EXP 	fixationmain: autoDraw = False
196.6743 	EXP 	text_2: autoDraw = True
197.3578 	DATA 	Keypress: m
197.9573 	EXP 	text_2: autoDraw = False
198.8412 	EXP 	New trial (rep=0, index=37): {u'color': u'BLUE', u'congruent': 0, u'word': u'V\xc0NG', u'corrans': u'm'}
198.8571 	EXP 	text_2: autoDraw = False
198.8571 	EXP 	fixationmain: autoDraw = False
198.8571 	EXP 	text_2: color = u'BLUE (named)'
198.8571 	EXP 	text_2: text = u'V\xc0NG'
198.8571 	EXP 	fixationmain: autoDraw = True
199.6568 	EXP 	fixationmain: autoDraw = False
199.6736 	EXP 	text_2: autoDraw = True
200.2568 	DATA 	Keypress: m
200.9565 	EXP 	text_2: autoDraw = False
201.8404 	EXP 	New trial (rep=0, index=38): {u'color': u'YELLOW', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'x'}
201.8563 	EXP 	text_2: autoDraw = False
201.8563 	EXP 	fixationmain: autoDraw = False
201.8563 	EXP 	text_2: color = u'YELLOW (named)'
201.8563 	EXP 	text_2: text = u'XANH L\xc1'
201.8563 	EXP 	fixationmain: autoDraw = True
202.6560 	EXP 	fixationmain: autoDraw = False
202.6727 	EXP 	text_2: autoDraw = True
203.5893 	DATA 	Keypress: x
203.9557 	EXP 	text_2: autoDraw = False
204.8395 	EXP 	New trial (rep=0, index=39): {u'color': u'RED', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
204.8555 	EXP 	text_2: autoDraw = False
204.8555 	EXP 	fixationmain: autoDraw = False
204.8555 	EXP 	text_2: color = u'RED (named)'
204.8555 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
204.8555 	EXP 	fixationmain: autoDraw = True
205.6553 	EXP 	fixationmain: autoDraw = False
205.6719 	EXP 	text_2: autoDraw = True
206.9053 	DATA 	Keypress: z
206.9549 	EXP 	text_2: autoDraw = False
207.8547 	EXP 	text_2: autoDraw = False
207.8547 	EXP 	fixationmain: autoDraw = False
207.8547 	EXP 	text_6: autoDraw = True
207.8547 	EXP 	text_7: autoDraw = True
267.8524 	EXP 	Imported Stroopmain-short-con-10event x 4.xlsx as conditions, 40 conditions, 4 params
267.8528 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
267.8537 	EXP 	New trial (rep=0, index=0): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
267.8722 	EXP 	text_6: autoDraw = False
267.8722 	EXP 	text_7: autoDraw = False
267.8722 	EXP 	text_6: autoDraw = False
267.8722 	EXP 	text_7: autoDraw = False
267.8722 	EXP 	text_2: color = u'BLUE (named)'
267.8722 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
267.8722 	EXP 	fixationmain: autoDraw = True
268.6719 	EXP 	text_2: autoDraw = True
268.6719 	EXP 	fixationmain: autoDraw = False
269.8718 	DATA 	Keypress: m
269.9716 	EXP 	text_2: autoDraw = False
270.8555 	EXP 	New trial (rep=0, index=1): {u'color': u'RED', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'z'}
270.8714 	EXP 	text_2: autoDraw = False
270.8714 	EXP 	fixationmain: autoDraw = False
270.8714 	EXP 	text_2: color = u'RED (named)'
270.8714 	EXP 	text_2: text = u'XANH L\xc1'
270.8714 	EXP 	fixationmain: autoDraw = True
271.6712 	EXP 	fixationmain: autoDraw = False
271.6878 	EXP 	text_2: autoDraw = True
272.5378 	DATA 	Keypress: z
272.9708 	EXP 	text_2: autoDraw = False
273.8545 	EXP 	New trial (rep=0, index=2): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
273.8706 	EXP 	text_2: autoDraw = False
273.8706 	EXP 	fixationmain: autoDraw = False
273.8706 	EXP 	text_2: color = u'RED (named)'
273.8706 	EXP 	text_2: text = u'\u0110\u1ece'
273.8706 	EXP 	fixationmain: autoDraw = True
274.6703 	EXP 	fixationmain: autoDraw = False
274.6871 	EXP 	text_2: autoDraw = True
275.3038 	DATA 	Keypress: z
275.9700 	EXP 	text_2: autoDraw = False
276.8538 	EXP 	New trial (rep=0, index=3): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
276.8698 	EXP 	text_2: autoDraw = False
276.8698 	EXP 	fixationmain: autoDraw = False
276.8698 	EXP 	text_2: color = u'BLUE (named)'
276.8698 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
276.8698 	EXP 	fixationmain: autoDraw = True
277.6696 	EXP 	fixationmain: autoDraw = False
277.6862 	EXP 	text_2: autoDraw = True
278.4695 	DATA 	Keypress: m
278.9692 	EXP 	text_2: autoDraw = False
279.8529 	EXP 	New trial (rep=0, index=4): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
279.8690 	EXP 	text_2: autoDraw = False
279.8690 	EXP 	fixationmain: autoDraw = False
279.8690 	EXP 	text_2: color = u'GREEN (named)'
279.8690 	EXP 	text_2: text = u'XANH L\xc1'
279.8690 	EXP 	fixationmain: autoDraw = True
280.6688 	EXP 	fixationmain: autoDraw = False
280.6855 	EXP 	text_2: autoDraw = True
281.2522 	DATA 	Keypress: n
281.9684 	EXP 	text_2: autoDraw = False
282.8521 	EXP 	New trial (rep=0, index=5): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
282.8682 	EXP 	text_2: autoDraw = False
282.8682 	EXP 	fixationmain: autoDraw = False
282.8682 	EXP 	text_2: color = u'RED (named)'
282.8682 	EXP 	text_2: text = u'\u0110\u1ece'
282.8682 	EXP 	fixationmain: autoDraw = True
283.6680 	EXP 	fixationmain: autoDraw = False
283.6846 	EXP 	text_2: autoDraw = True
284.2015 	DATA 	Keypress: z
284.9677 	EXP 	text_2: autoDraw = False
285.8514 	EXP 	New trial (rep=0, index=6): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
285.8674 	EXP 	text_2: autoDraw = False
285.8674 	EXP 	fixationmain: autoDraw = False
285.8674 	EXP 	text_2: color = u'RED (named)'
285.8674 	EXP 	text_2: text = u'\u0110\u1ece'
285.8674 	EXP 	fixationmain: autoDraw = True
286.6672 	EXP 	fixationmain: autoDraw = False
286.6839 	EXP 	text_2: autoDraw = True
287.2839 	DATA 	Keypress: z
287.9669 	EXP 	text_2: autoDraw = False
288.8506 	EXP 	New trial (rep=0, index=7): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
288.8666 	EXP 	text_2: autoDraw = False
288.8666 	EXP 	fixationmain: autoDraw = False
288.8666 	EXP 	text_2: color = u'RED (named)'
288.8666 	EXP 	text_2: text = u'\u0110\u1ece'
288.8666 	EXP 	fixationmain: autoDraw = True
289.6664 	EXP 	fixationmain: autoDraw = False
289.6831 	EXP 	text_2: autoDraw = True
290.1831 	DATA 	Keypress: z
290.9660 	EXP 	text_2: autoDraw = False
291.8499 	EXP 	New trial (rep=0, index=8): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
291.8658 	EXP 	text_2: autoDraw = False
291.8658 	EXP 	fixationmain: autoDraw = False
291.8658 	EXP 	text_2: color = u'GREEN (named)'
291.8658 	EXP 	text_2: text = u'XANH L\xc1'
291.8658 	EXP 	fixationmain: autoDraw = True
292.6656 	EXP 	fixationmain: autoDraw = False
292.6823 	EXP 	text_2: autoDraw = True
293.2656 	DATA 	Keypress: n
293.9652 	EXP 	text_2: autoDraw = False
294.8490 	EXP 	New trial (rep=0, index=9): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
294.8650 	EXP 	text_2: autoDraw = False
294.8650 	EXP 	fixationmain: autoDraw = False
294.8650 	EXP 	text_2: color = u'BLUE (named)'
294.8650 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
294.8650 	EXP 	fixationmain: autoDraw = True
295.6648 	EXP 	fixationmain: autoDraw = False
295.6815 	EXP 	text_2: autoDraw = True
296.8480 	DATA 	Keypress: m
296.9645 	EXP 	text_2: autoDraw = False
297.8483 	EXP 	New trial (rep=0, index=10): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
297.8642 	EXP 	text_2: autoDraw = False
297.8642 	EXP 	fixationmain: autoDraw = False
297.8642 	EXP 	text_2: color = u'GREEN (named)'
297.8642 	EXP 	text_2: text = u'XANH L\xc1'
297.8642 	EXP 	fixationmain: autoDraw = True
298.6641 	EXP 	fixationmain: autoDraw = False
298.6807 	EXP 	text_2: autoDraw = True
299.4474 	DATA 	Keypress: n
299.9637 	EXP 	text_2: autoDraw = False
300.8474 	EXP 	New trial (rep=0, index=11): {u'color': u'BLUE', u'congruent': 0, u'word': u'XANH L\xc1', u'corrans': u'm'}
300.8635 	EXP 	text_2: autoDraw = False
300.8635 	EXP 	fixationmain: autoDraw = False
300.8635 	EXP 	text_2: color = u'BLUE (named)'
300.8635 	EXP 	text_2: text = u'XANH L\xc1'
300.8635 	EXP 	fixationmain: autoDraw = True
301.6632 	EXP 	fixationmain: autoDraw = False
301.6799 	EXP 	text_2: autoDraw = True
302.5966 	DATA 	Keypress: m
302.9629 	EXP 	text_2: autoDraw = False
303.8467 	EXP 	New trial (rep=0, index=12): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
303.8626 	EXP 	text_2: autoDraw = False
303.8626 	EXP 	fixationmain: autoDraw = False
303.8626 	EXP 	text_2: color = u'GREEN (named)'
303.8626 	EXP 	text_2: text = u'XANH L\xc1'
303.8626 	EXP 	fixationmain: autoDraw = True
304.6625 	EXP 	fixationmain: autoDraw = False
304.6791 	EXP 	text_2: autoDraw = True
305.3624 	DATA 	Keypress: n
305.9621 	EXP 	text_2: autoDraw = False
306.8458 	EXP 	New trial (rep=0, index=13): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
306.8618 	EXP 	text_2: autoDraw = False
306.8618 	EXP 	fixationmain: autoDraw = False
306.8618 	EXP 	text_2: color = u'BLUE (named)'
306.8618 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
306.8618 	EXP 	fixationmain: autoDraw = True
307.6616 	EXP 	fixationmain: autoDraw = False
307.6783 	EXP 	text_2: autoDraw = True
308.5283 	DATA 	Keypress: m
308.9614 	EXP 	text_2: autoDraw = False
309.8451 	EXP 	New trial (rep=0, index=14): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
309.8610 	EXP 	text_2: autoDraw = False
309.8610 	EXP 	fixationmain: autoDraw = False
309.8610 	EXP 	text_2: color = u'GREEN (named)'
309.8610 	EXP 	text_2: text = u'XANH L\xc1'
309.8610 	EXP 	fixationmain: autoDraw = True
310.6609 	EXP 	fixationmain: autoDraw = False
310.6775 	EXP 	text_2: autoDraw = True
311.5943 	DATA 	Keypress: n
311.9605 	EXP 	text_2: autoDraw = False
312.8443 	EXP 	New trial (rep=0, index=15): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
312.8603 	EXP 	text_2: autoDraw = False
312.8603 	EXP 	fixationmain: autoDraw = False
312.8603 	EXP 	text_2: color = u'RED (named)'
312.8603 	EXP 	text_2: text = u'\u0110\u1ece'
312.8603 	EXP 	fixationmain: autoDraw = True
313.6600 	EXP 	fixationmain: autoDraw = False
313.6767 	EXP 	text_2: autoDraw = True
314.2435 	DATA 	Keypress: z
314.9597 	EXP 	text_2: autoDraw = False
315.8435 	EXP 	New trial (rep=0, index=16): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
315.8595 	EXP 	text_2: autoDraw = False
315.8595 	EXP 	fixationmain: autoDraw = False
315.8595 	EXP 	text_2: color = u'YELLOW (named)'
315.8595 	EXP 	text_2: text = u'V\xc0NG'
315.8595 	EXP 	fixationmain: autoDraw = True
316.6593 	EXP 	fixationmain: autoDraw = False
316.6759 	EXP 	text_2: autoDraw = True
317.2926 	DATA 	Keypress: x
317.9589 	EXP 	text_2: autoDraw = False
318.8428 	EXP 	New trial (rep=0, index=17): {u'color': u'GREEN', u'congruent': 0, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'n'}
318.8754 	EXP 	text_2: autoDraw = False
318.8754 	EXP 	fixationmain: autoDraw = False
318.8754 	EXP 	text_2: color = u'GREEN (named)'
318.8754 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
318.8754 	EXP 	fixationmain: autoDraw = True
319.6585 	EXP 	fixationmain: autoDraw = False
319.6752 	EXP 	text_2: autoDraw = True
320.4918 	DATA 	Keypress: n
320.9581 	EXP 	text_2: autoDraw = False
321.8420 	EXP 	New trial (rep=0, index=18): {u'color': u'YELLOW', u'congruent': 0, u'word': u'\u0110\u1ece', u'corrans': u'x'}
321.8579 	EXP 	text_2: autoDraw = False
321.8579 	EXP 	fixationmain: autoDraw = False
321.8579 	EXP 	text_2: color = u'YELLOW (named)'
321.8579 	EXP 	text_2: text = u'\u0110\u1ece'
321.8579 	EXP 	fixationmain: autoDraw = True
322.6577 	EXP 	fixationmain: autoDraw = False
322.6743 	EXP 	text_2: autoDraw = True
323.5576 	DATA 	Keypress: x
323.9574 	EXP 	text_2: autoDraw = False
324.8411 	EXP 	New trial (rep=0, index=19): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
324.8572 	EXP 	text_2: autoDraw = False
324.8572 	EXP 	fixationmain: autoDraw = False
324.8572 	EXP 	text_2: color = u'GREEN (named)'
324.8572 	EXP 	text_2: text = u'XANH L\xc1'
324.8572 	EXP 	fixationmain: autoDraw = True
325.6569 	EXP 	fixationmain: autoDraw = False
325.6736 	EXP 	text_2: autoDraw = True
326.4235 	DATA 	Keypress: n
326.9566 	EXP 	text_2: autoDraw = False
327.8403 	EXP 	New trial (rep=0, index=20): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
327.8563 	EXP 	text_2: autoDraw = False
327.8563 	EXP 	fixationmain: autoDraw = False
327.8563 	EXP 	text_2: color = u'RED (named)'
327.8563 	EXP 	text_2: text = u'\u0110\u1ece'
327.8563 	EXP 	fixationmain: autoDraw = True
328.6561 	EXP 	fixationmain: autoDraw = False
328.6728 	EXP 	text_2: autoDraw = True
329.2395 	DATA 	Keypress: z
329.9558 	EXP 	text_2: autoDraw = False
330.8395 	EXP 	New trial (rep=0, index=21): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
330.8555 	EXP 	text_2: autoDraw = False
330.8555 	EXP 	fixationmain: autoDraw = False
330.8555 	EXP 	text_2: color = u'BLUE (named)'
330.8555 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
330.8555 	EXP 	fixationmain: autoDraw = True
331.6553 	EXP 	fixationmain: autoDraw = False
331.6721 	EXP 	text_2: autoDraw = True
332.4219 	DATA 	Keypress: m
332.9550 	EXP 	text_2: autoDraw = False
333.8387 	EXP 	New trial (rep=0, index=22): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
333.8547 	EXP 	text_2: autoDraw = False
333.8547 	EXP 	fixationmain: autoDraw = False
333.8547 	EXP 	text_2: color = u'RED (named)'
333.8547 	EXP 	text_2: text = u'\u0110\u1ece'
333.8547 	EXP 	fixationmain: autoDraw = True
334.6545 	EXP 	fixationmain: autoDraw = False
334.6712 	EXP 	text_2: autoDraw = True
335.2212 	DATA 	Keypress: z
335.9542 	EXP 	text_2: autoDraw = False
336.8380 	EXP 	New trial (rep=0, index=23): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
336.8539 	EXP 	text_2: autoDraw = False
336.8539 	EXP 	fixationmain: autoDraw = False
336.8539 	EXP 	text_2: color = u'GREEN (named)'
336.8539 	EXP 	text_2: text = u'XANH L\xc1'
336.8539 	EXP 	fixationmain: autoDraw = True
337.6537 	EXP 	fixationmain: autoDraw = False
337.6704 	EXP 	text_2: autoDraw = True
338.3871 	DATA 	Keypress: n
338.9534 	EXP 	text_2: autoDraw = False
339.8371 	EXP 	New trial (rep=0, index=24): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
339.8531 	EXP 	text_2: autoDraw = False
339.8531 	EXP 	fixationmain: autoDraw = False
339.8531 	EXP 	text_2: color = u'BLUE (named)'
339.8531 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
339.8531 	EXP 	fixationmain: autoDraw = True
340.6529 	EXP 	fixationmain: autoDraw = False
340.6696 	EXP 	text_2: autoDraw = True
341.5363 	DATA 	Keypress: m
341.9527 	EXP 	text_2: autoDraw = False
342.8364 	EXP 	New trial (rep=0, index=25): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
342.8524 	EXP 	text_2: autoDraw = False
342.8524 	EXP 	fixationmain: autoDraw = False
342.8524 	EXP 	text_2: color = u'RED (named)'
342.8524 	EXP 	text_2: text = u'\u0110\u1ece'
342.8524 	EXP 	fixationmain: autoDraw = True
343.6522 	EXP 	fixationmain: autoDraw = False
343.6688 	EXP 	text_2: autoDraw = True
344.4521 	DATA 	Keypress: z
344.9518 	EXP 	text_2: autoDraw = False
345.8355 	EXP 	New trial (rep=0, index=26): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
345.8516 	EXP 	text_2: autoDraw = False
345.8516 	EXP 	fixationmain: autoDraw = False
345.8516 	EXP 	text_2: color = u'YELLOW (named)'
345.8516 	EXP 	text_2: text = u'V\xc0NG'
345.8516 	EXP 	fixationmain: autoDraw = True
346.6513 	EXP 	fixationmain: autoDraw = False
346.6680 	EXP 	text_2: autoDraw = True
347.4180 	DATA 	Keypress: x
347.9510 	EXP 	text_2: autoDraw = False
348.8348 	EXP 	New trial (rep=0, index=27): {u'color': u'RED', u'congruent': 1, u'word': u'\u0110\u1ece', u'corrans': u'z'}
348.8508 	EXP 	text_2: autoDraw = False
348.8508 	EXP 	fixationmain: autoDraw = False
348.8508 	EXP 	text_2: color = u'RED (named)'
348.8508 	EXP 	text_2: text = u'\u0110\u1ece'
348.8508 	EXP 	fixationmain: autoDraw = True
349.6505 	EXP 	fixationmain: autoDraw = False
349.6673 	EXP 	text_2: autoDraw = True
350.2673 	DATA 	Keypress: z
350.9502 	EXP 	text_2: autoDraw = False
351.8339 	EXP 	New trial (rep=0, index=28): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
351.8500 	EXP 	text_2: autoDraw = False
351.8500 	EXP 	fixationmain: autoDraw = False
351.8500 	EXP 	text_2: color = u'GREEN (named)'
351.8500 	EXP 	text_2: text = u'XANH L\xc1'
351.8500 	EXP 	fixationmain: autoDraw = True
352.6498 	EXP 	fixationmain: autoDraw = False
352.6664 	EXP 	text_2: autoDraw = True
353.3664 	DATA 	Keypress: n
353.9495 	EXP 	text_2: autoDraw = False
354.8332 	EXP 	New trial (rep=0, index=29): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
354.8492 	EXP 	text_2: autoDraw = False
354.8492 	EXP 	fixationmain: autoDraw = False
354.8492 	EXP 	text_2: color = u'YELLOW (named)'
354.8492 	EXP 	text_2: text = u'V\xc0NG'
354.8492 	EXP 	fixationmain: autoDraw = True
355.6490 	EXP 	fixationmain: autoDraw = False
355.6656 	EXP 	text_2: autoDraw = True
356.3823 	DATA 	Keypress: x
356.9486 	EXP 	text_2: autoDraw = False
357.8324 	EXP 	New trial (rep=0, index=30): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'z'}
357.8484 	EXP 	text_2: autoDraw = False
357.8484 	EXP 	fixationmain: autoDraw = False
357.8484 	EXP 	text_2: color = u'BLUE (named)'
357.8484 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
357.8484 	EXP 	fixationmain: autoDraw = True
358.6482 	EXP 	fixationmain: autoDraw = False
358.6648 	EXP 	text_2: autoDraw = True
359.8481 	DATA 	Keypress: m
359.9479 	EXP 	text_2: autoDraw = False
360.8316 	EXP 	New trial (rep=0, index=31): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'z'}
360.8476 	EXP 	text_2: autoDraw = False
360.8476 	EXP 	fixationmain: autoDraw = False
360.8476 	EXP 	text_2: color = u'YELLOW (named)'
360.8476 	EXP 	text_2: text = u'V\xc0NG'
360.8476 	EXP 	fixationmain: autoDraw = True
361.6474 	EXP 	fixationmain: autoDraw = False
361.6640 	EXP 	text_2: autoDraw = True
362.5140 	DATA 	Keypress: x
362.9470 	EXP 	text_2: autoDraw = False
363.8308 	EXP 	New trial (rep=0, index=32): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
363.8468 	EXP 	text_2: autoDraw = False
363.8468 	EXP 	fixationmain: autoDraw = False
363.8468 	EXP 	text_2: color = u'BLUE (named)'
363.8468 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
363.8468 	EXP 	fixationmain: autoDraw = True
364.6466 	EXP 	fixationmain: autoDraw = False
364.6633 	EXP 	text_2: autoDraw = True
365.3799 	DATA 	Keypress: m
365.9462 	EXP 	text_2: autoDraw = False
366.8301 	EXP 	New trial (rep=0, index=33): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
366.8460 	EXP 	text_2: autoDraw = False
366.8460 	EXP 	fixationmain: autoDraw = False
366.8460 	EXP 	text_2: color = u'YELLOW (named)'
366.8460 	EXP 	text_2: text = u'V\xc0NG'
366.8460 	EXP 	fixationmain: autoDraw = True
367.6458 	EXP 	fixationmain: autoDraw = False
367.6625 	EXP 	text_2: autoDraw = True
368.4125 	DATA 	Keypress: x
368.9455 	EXP 	text_2: autoDraw = False
369.8292 	EXP 	New trial (rep=0, index=34): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
369.8453 	EXP 	text_2: autoDraw = False
369.8453 	EXP 	fixationmain: autoDraw = False
369.8453 	EXP 	text_2: color = u'YELLOW (named)'
369.8453 	EXP 	text_2: text = u'V\xc0NG'
369.8453 	EXP 	fixationmain: autoDraw = True
370.6450 	EXP 	fixationmain: autoDraw = False
370.6616 	EXP 	text_2: autoDraw = True
371.1451 	DATA 	Keypress: x
371.9447 	EXP 	text_2: autoDraw = False
372.8284 	EXP 	New trial (rep=0, index=35): {u'color': u'GREEN', u'congruent': 1, u'word': u'XANH L\xc1', u'corrans': u'n'}
372.8444 	EXP 	text_2: autoDraw = False
372.8444 	EXP 	fixationmain: autoDraw = False
372.8444 	EXP 	text_2: color = u'GREEN (named)'
372.8444 	EXP 	text_2: text = u'XANH L\xc1'
372.8444 	EXP 	fixationmain: autoDraw = True
373.6443 	EXP 	fixationmain: autoDraw = False
373.6609 	EXP 	text_2: autoDraw = True
374.4275 	DATA 	Keypress: n
374.9440 	EXP 	text_2: autoDraw = False
375.8276 	EXP 	New trial (rep=0, index=36): {u'color': u'BLUE', u'congruent': 1, u'word': u'XANH D\u01af\u01a0NG', u'corrans': u'm'}
375.8436 	EXP 	text_2: autoDraw = False
375.8436 	EXP 	fixationmain: autoDraw = False
375.8436 	EXP 	text_2: color = u'BLUE (named)'
375.8436 	EXP 	text_2: text = u'XANH D\u01af\u01a0NG'
375.8436 	EXP 	fixationmain: autoDraw = True
376.6434 	EXP 	fixationmain: autoDraw = False
376.6601 	EXP 	text_2: autoDraw = True
377.2102 	DATA 	Keypress: m
377.9431 	EXP 	text_2: autoDraw = False
378.8268 	EXP 	New trial (rep=0, index=37): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
378.8428 	EXP 	text_2: autoDraw = False
378.8428 	EXP 	fixationmain: autoDraw = False
378.8428 	EXP 	text_2: color = u'YELLOW (named)'
378.8428 	EXP 	text_2: text = u'V\xc0NG'
378.8428 	EXP 	fixationmain: autoDraw = True
379.6426 	EXP 	fixationmain: autoDraw = False
379.6593 	EXP 	text_2: autoDraw = True
380.9423 	EXP 	text_2: autoDraw = False
381.3258 	DATA 	Keypress: x
381.8262 	EXP 	New trial (rep=0, index=38): {u'color': u'YELLOW', u'congruent': 1, u'word': u'V\xc0NG', u'corrans': u'x'}
381.8420 	EXP 	text_2: autoDraw = False
381.8420 	EXP 	fixationmain: autoDraw = False
